order_item_id,order_id,product_id,quantity,unit_price,item_discount
7140,3151,78,1,39.39,0.0
7141,3152,168,1,425.63,5.92
7142,3152,131,1,100.46,1.87
7143,3152,107,1,209.87,1.02
7144,3153,7,2,399.35,4.43
7145,3154,156,4,97.17,0.0
7146,3155,6,1,367.6,8.06
7147,3156,131,1,104.53,1.58
7148,3157,90,3,121.89,4.8
7149,3157,164,1,127.3,1.33
7150,3158,98,1,506.54,1.83
7151,3159,40,1,316.08,2.01
7152,3159,22,1,112.55,
7153,3159,47,1,283.5,12.13
7154,3160,86,3,139.2,0.0
7155,3160,46,1,254.34,0.0
7156,3161,34,2,323.55,1.54
7157,3161,176,1,525.97,2.62
7158,3162,86,1,149.52,0.0
7159,3162,46,1,272.65,0.0
7160,3163,128,1,231.92,4.09
7161,3163,79,1,89.73,0.44
7162,3163,131,1,101.02,0.0
7163,3163,110,3,235.62,7.31
7164,3164,89,1,9.4,0.0
7165,3165,149,2,103.16,0.0
7166,3165,139,2,424.59,4.43
7167,3166,144,1,144.17,3.91
7168,3166,138,1,394.63,
7169,3166,136,1,152.69,6.29
7170,3166,146,1,45.48,1.92
7171,3167,68,2,261.28,0.0
7172,3167,19,1,170.24,6.11
7173,3168,95,1,51.04,0.58
7174,3169,114,2,193.95,6.03
7175,3169,30,1,265.25,4.46
7176,3170,108,2,324.76,2.2
7177,3170,162,1,205.76,2.14
7178,3171,147,1,309.85,0.0
7179,3171,57,1,170.57,7.07
7180,3171,115,1,51.53,1.97
7181,3172,35,1,59.49,0.0
7182,3172,172,2,252.25,2.7
7183,3173,15,2,633.04,0.0
7184,3173,135,2,86.1,4.89
7185,3174,117,2,406.96,0.0
7186,3174,120,1,285.64,1.1
7187,3174,113,1,248.44,0.0
7188,3175,146,1,43.99,0.52
7189,3176,17,2,39.3,3.21
7190,3176,52,2,290.59,8.84
7191,3176,112,1,420.65,0.0
7192,3176,143,1,338.55,11.69
7193,3177,58,1,458.06,11.46
7194,3177,151,1,429.18,8.7
7195,3178,16,1,274.93,0.95
7196,3179,29,1,116.91,1.44
7197,3180,166,1,184.18,2.99
7198,3181,107,2,194.21,8.09
7199,3181,78,1,38.9,5.69
7200,3181,9,1,523.37,2.66
7201,3182,145,2,359.35,2.25
7202,3182,79,1,94.1,0.0
7203,3183,87,1,309.52,0.0
7204,3183,33,1,355.72,3.79
7205,3183,46,2,245.2,3.01
7206,3183,57,2,183.31,1.55
7207,3184,2,1,694.65,9.84
7208,3185,2,2,684.44,0.0
7209,3185,5,1,205.0,1.44
7210,3186,56,1,108.43,0.0
7211,3186,163,1,539.69,0.0
7212,3186,98,1,576.1,8.4
7213,3187,166,4,166.17,3.55
7214,3188,105,3,54.23,0.0
7215,3188,57,2,173.89,0.45
7216,3188,142,1,520.27,0.0
7217,3189,131,1,100.22,4.45
7218,3190,150,1,232.1,10.22
7219,3190,154,1,342.32,
7220,3191,71,2,456.37,5.45
7221,3191,66,1,524.88,0.0
7222,3191,58,1,476.28,3.55
7223,3192,85,1,44.54,5.42
7224,3192,15,3,687.12,0.0
7225,3192,130,1,46.81,0.0
7226,3192,68,2,272.32,3.68
7227,3193,122,1,523.81,0.0
7228,3194,24,1,387.54,2.97
7229,3194,91,2,433.31,4.14
7230,3194,71,1,510.21,0.0
7231,3195,120,1,265.0,0.0
7232,3195,3,1,183.51,0.91
7233,3195,99,1,77.93,0.0
7234,3196,67,2,48.77,1.59
7235,3196,84,1,73.02,1.71
7236,3196,42,1,300.54,0.0
7237,3196,137,1,280.69,
7238,3196,91,1,456.85,0.0
7239,3197,29,1,111.36,2.71
7240,3198,19,1,174.98,3.35
7241,3198,62,1,326.03,4.75
7242,3199,19,1,177.71,7.19
7243,3200,25,1,187.06,2.99
7244,3200,120,1,287.2,5.66
7245,3200,93,2,199.77,0.6
7246,3201,63,1,488.55,1.8
7247,3202,162,1,199.43,6.32
7248,3202,1,1,60.5,0.0
7249,3202,20,1,265.49,3.06
7250,3202,158,1,137.03,
7251,3203,145,3,371.81,10.36
7252,3204,97,1,223.14,0.0
7253,3205,106,1,600.27,0.0
7254,3205,70,1,409.04,5.37
7255,3205,128,2,255.33,9.25
7256,3206,46,2,264.99,1.18
7257,3207,174,2,496.83,0.0
7258,3208,33,1,386.18,0.0
7259,3209,108,3,289.31,0.0
7260,3209,19,3,172.12,6.0
7261,3210,109,2,301.31,
7262,3211,47,1,273.57,0.0
7263,3211,10,3,14.63,8.45
7264,3212,33,1,353.04,5.1
7265,3212,39,1,206.93,13.4
7266,3213,93,1,210.99,3.6
7267,3213,28,1,450.19,0.0
7268,3214,151,1,411.74,0.0
7269,3215,90,2,103.31,6.85
7270,3216,93,1,209.82,0.0
7271,3216,177,1,498.96,
7272,3217,9,3,510.62,0.0
7273,3218,122,1,557.39,5.89
7274,3218,44,1,120.24,4.22
7275,3218,31,1,369.68,0.0
7276,3218,10,2,13.0,0.0
7277,3218,157,2,496.16,1.33
7278,3219,132,1,118.59,0.0
7279,3219,32,1,576.18,0.0
7280,3220,113,2,257.34,0.0
7281,3220,35,1,55.5,0.04
7282,3221,76,1,685.01,0.0
7283,3221,97,2,233.18,4.34
7284,3222,48,1,38.46,
7285,3222,66,1,533.94,4.48
7286,3223,165,1,368.59,6.64
7287,3223,41,1,290.52,6.81
7288,3224,43,3,293.26,1.76
7289,3224,123,1,97.19,10.45
7290,3224,31,1,341.11,7.68
7291,3225,161,4,57.17,0.0
7292,3225,51,1,372.51,4.51
7293,3225,75,1,103.92,5.13
7294,3226,166,1,176.23,2.83
7295,3227,4,2,613.92,0.0
7296,3228,128,1,248.17,4.57
7297,3228,36,3,307.43,
7298,3228,34,1,347.35,3.52
7299,3228,26,1,260.77,0.26
7300,3229,176,1,525.44,1.72
7301,3229,1,2,61.48,2.8
7302,3230,101,1,107.24,0.0
7303,3230,51,1,356.66,5.96
7304,3231,160,1,128.48,5.82
7305,3232,152,1,200.39,0.0
7306,3232,48,2,40.52,0.17
7307,3232,112,4,413.07,1.35
7308,3232,131,1,95.9,3.08
7309,3232,137,1,309.66,3.87
7310,3233,98,2,581.1,0.36
7311,3233,69,2,43.1,10.54
7312,3233,82,1,624.86,4.1
7313,3234,107,1,181.3,5.24
7314,3235,72,2,98.06,0.0
7315,3235,14,1,18.9,3.26
7316,3236,120,1,275.83,0.58
7317,3237,21,3,428.98,0.0
7318,3238,176,2,500.82,0.04
7319,3239,93,1,225.11,
7320,3239,131,1,107.18,0.0
7321,3240,92,2,206.32,5.29
7322,3240,115,2,48.83,0.0
7323,3241,118,1,570.27,2.74
7324,3241,160,1,128.37,6.19
7325,3242,144,1,162.11,0.0
7326,3242,133,4,134.51,4.71
7327,3242,163,1,502.42,6.85
7328,3243,136,2,162.28,0.0
7329,3243,96,2,279.09,4.52
7330,3243,31,1,349.06,
7331,3244,7,1,400.23,3.6
7332,3244,35,2,65.25,0.0
7333,3244,126,1,336.78,6.84
7334,3245,24,2,366.58,6.88
7335,3245,110,1,226.33,10.76
7336,3246,160,2,128.64,8.13
7337,3247,140,3,83.01,3.04
7338,3247,40,1,303.17,
7339,3247,59,2,146.08,1.74
7340,3248,174,1,427.17,11.44
7341,3249,57,1,181.12,5.57
7342,3249,5,3,227.94,4.42
7343,3249,60,1,219.23,8.09
7344,3250,60,3,201.89,5.14
7345,3251,79,1,82.67,6.04
7346,3251,126,2,303.53,7.99
7347,3251,167,1,227.69,11.23
7348,3252,160,2,133.26,0.0
7349,3252,65,1,140.53,3.61
7350,3253,38,1,250.09,
7351,3254,90,1,91.07,0.0
7352,3254,168,2,464.49,2.74
7353,3255,77,1,478.65,9.2
7354,3255,21,2,412.72,0.14
7355,3255,78,1,40.63,0.0
7356,3256,172,3,275.4,2.54
7357,3257,167,1,229.38,3.77
7358,3258,132,1,127.55,
7359,3258,56,1,107.66,1.07
7360,3259,129,2,615.31,2.2
7361,3259,99,1,77.67,0.0
7362,3260,33,1,327.69,4.27
7363,3260,2,1,669.58,2.71
7364,3260,132,1,125.62,4.1
7365,3260,19,1,173.43,0.0
7366,3260,126,1,310.91,3.8
7367,3261,101,1,113.36,0.0
7368,3262,12,1,94.05,9.38
7369,3262,103,2,264.62,0.0
7370,3263,47,2,295.07,7.53
7371,3263,55,2,201.28,3.69
7372,3263,54,1,84.32,0.0
7373,3264,80,3,275.6,0.0
7374,3264,77,1,486.64,0.0
7375,3264,104,2,242.27,0.74
7376,3265,102,2,236.86,5.71
7377,3265,50,1,369.02,0.15
7378,3265,116,1,267.2,6.4
7379,3266,51,2,371.31,5.38
7380,3266,76,1,691.52,2.72
7381,3267,43,1,319.5,8.52
7382,3267,30,1,229.16,
7383,3268,77,1,504.1,0.0
7384,3269,96,2,285.77,1.55
7385,3270,91,1,439.64,2.2
7386,3271,3,2,183.77,2.19
7387,3271,50,2,352.46,8.04
7388,3271,2,1,696.15,2.07
7389,3271,12,2,99.85,1.48
7390,3272,49,1,264.3,1.4
7391,3273,165,1,385.35,3.67
7392,3273,173,1,298.13,2.07
7393,3273,157,1,456.07,0.0
7394,3273,145,2,352.8,
7395,3274,11,1,364.06,0.14
7396,3274,169,1,135.19,2.0
7397,3275,8,2,161.3,1.53
7398,3275,31,2,396.62,2.29
7399,3276,34,2,334.72,0.0
7400,3277,66,1,469.27,0.0
7401,3278,56,4,104.54,0.0
7402,3279,125,1,497.4,3.28
7403,3280,66,2,484.78,6.31
7404,3280,171,2,349.47,3.6
7405,3281,40,2,295.67,0.0
7406,3282,159,1,110.57,4.0
7407,3282,122,1,513.39,0.0
7408,3282,153,1,320.41,5.54
7409,3282,120,2,291.42,3.75
7410,3283,154,2,314.0,0.0
7411,3283,142,1,563.97,0.0
7412,3284,155,2,262.05,9.16
7413,3284,35,1,64.17,6.21
7414,3284,98,1,506.88,0.06
7415,3284,174,1,467.91,0.0
7416,3284,53,1,371.23,1.94
7417,3285,93,2,209.84,5.85
7418,3285,169,1,131.29,5.49
7419,3286,10,1,16.0,0.0
7420,3287,131,1,101.41,0.0
7421,3288,12,3,88.78,2.08
7422,3289,15,1,704.67,0.0
7423,3289,121,1,30.38,13.16
7424,3290,111,1,53.9,0.0
7425,3290,34,2,353.9,1.28
7426,3291,168,3,460.14,2.45
7427,3291,169,1,123.58,0.4
7428,3292,67,1,47.65,4.07
7429,3292,175,2,251.28,
7430,3292,7,2,372.52,0.12
7431,3293,159,1,102.7,4.97
7432,3293,7,1,420.47,3.14
7433,3294,167,1,209.27,1.69
7434,3294,163,1,502.5,4.75
7435,3295,30,1,261.35,0.0
7436,3296,57,1,174.8,0.0
7437,3296,135,3,83.94,4.26
7438,3296,24,1,369.91,6.68
7439,3297,3,1,184.63,0.0
7440,3297,85,2,42.63,1.52
7441,3297,155,1,269.99,5.27
7442,3297,169,1,124.52,9.03
7443,3298,136,1,179.17,0.53
7444,3298,146,1,43.06,4.93
7445,3298,130,1,44.87,6.61
7446,3298,105,1,90.51,0.0
7447,3299,163,1,457.48,6.97
7448,3299,74,2,250.52,0.32
7449,3299,17,1,39.29,0.0
7450,3299,20,1,250.27,3.44
7451,3299,77,1,495.72,6.42
7452,3300,107,1,193.78,0.0
7453,3300,17,1,37.03,1.98
7454,3300,14,2,16.72,1.23
7455,3301,58,1,513.44,0.0
7456,3301,75,1,106.83,6.35
7457,3301,154,3,355.53,5.83
7458,3302,165,1,340.12,2.59
7459,3302,15,1,670.74,0.0
7460,3302,43,2,299.33,0.0
7461,3303,37,1,96.14,0.0
7462,3304,125,2,491.11,0.0
7463,3304,32,2,626.17,0.0
7464,3304,54,1,83.15,9.78
7465,3305,56,3,100.63,4.6
7466,3305,160,1,139.78,9.07
7467,3306,50,1,354.95,1.42
7468,3306,80,3,293.87,0.0
7469,3307,18,2,373.64,4.39
7470,3307,35,3,64.48,6.57
7471,3307,123,1,97.38,0.0
7472,3307,38,1,294.22,3.06
7473,3307,171,2,307.36,2.52
7474,3308,89,2,9.69,2.53
7475,3309,121,1,30.54,6.98
7476,3309,173,1,344.62,1.28
7477,3309,78,2,45.46,0.36
7478,3310,129,1,685.92,1.99
7479,3310,40,1,329.33,0.65
7480,3311,136,1,166.46,2.83
7481,3311,33,1,360.12,
7482,3311,150,2,213.86,0.0
7483,3312,39,1,214.41,0.0
7484,3312,125,3,483.61,9.56
7485,3313,91,2,427.75,8.03
7486,3314,108,1,288.93,2.33
7487,3314,89,3,9.44,2.34
7488,3314,149,1,100.33,0.0
7489,3314,94,1,252.43,4.62
7490,3315,92,1,214.91,0.35
7491,3315,144,2,148.92,0.1
7492,3315,167,2,233.49,2.44
7493,3316,167,2,221.73,1.57
7494,3316,7,1,426.8,4.56
7495,3316,68,1,252.73,2.97
7496,3317,75,2,104.46,4.76
7497,3318,83,1,280.43,0.0
7498,3318,133,1,138.77,0.0
7499,3319,122,2,544.66,1.32
7500,3319,34,1,322.73,
7501,3320,81,1,112.64,4.21
7502,3320,100,1,263.72,1.67
7503,3320,179,2,359.03,0.0
7504,3320,4,3,664.17,9.13
7505,3320,20,1,253.26,4.04
7506,3321,13,2,30.58,0.0
7507,3321,25,2,192.55,6.57
7508,3321,138,1,366.54,4.82
7509,3321,172,1,257.04,0.0
7510,3322,178,1,373.7,0.71
7511,3322,144,1,150.51,2.46
7512,3323,84,2,72.62,2.2
7513,3323,31,1,403.09,
7514,3323,94,1,252.28,6.46
7515,3323,11,3,391.67,1.61
7516,3324,139,1,501.29,7.27
7517,3325,84,4,72.41,1.58
7518,3325,47,1,300.7,0.0
7519,3326,7,1,405.42,0.13
7520,3326,91,1,457.12,1.02
7521,3326,177,1,472.35,3.24
7522,3326,25,2,206.29,8.05
7523,3326,134,1,450.88,2.43
7524,3327,145,1,337.41,12.06
7525,3327,43,1,286.46,0.0
7526,3328,173,1,316.88,0.0
7527,3328,4,2,639.87,0.0
7528,3329,34,1,317.14,6.34
7529,3329,61,3,344.36,0.58
7530,3330,90,2,91.82,4.18
7531,3330,17,1,39.94,
7532,3331,7,1,386.69,5.31
7533,3331,50,2,339.95,10.15
7534,3331,157,1,473.26,
7535,3332,157,1,453.56,0.0
7536,3332,109,1,295.26,4.96
7537,3332,93,1,241.87,
7538,3333,2,1,753.57,0.0
7539,3334,41,2,301.79,6.79
7540,3334,148,1,10.58,9.32
7541,3334,165,1,364.45,4.27
7542,3335,30,1,246.35,0.0
7543,3335,106,2,627.59,0.94
7544,3335,121,2,25.79,0.0
7545,3336,17,1,40.31,1.34
7546,3337,130,1,45.03,4.41
7547,3337,169,1,123.78,9.07
7548,3337,91,1,456.55,1.67
7549,3337,65,1,134.17,0.06
7550,3338,170,2,172.78,1.26
7551,3339,127,1,535.33,0.0
7552,3340,56,4,111.75,2.03
7553,3340,17,3,33.79,1.74
7554,3341,100,2,275.25,4.17
7555,3341,34,2,336.2,6.34
7556,3342,168,3,430.93,1.03
7557,3343,139,1,502.56,9.76
7558,3343,126,4,299.6,4.23
7559,3343,104,3,229.14,0.24
7560,3343,35,2,56.83,0.1
7561,3343,100,4,270.06,1.78
7562,3344,35,1,59.86,6.47
7563,3344,51,1,369.13,7.16
7564,3345,68,1,248.36,0.35
7565,3345,60,2,192.68,5.05
7566,3346,165,2,363.61,0.77
7567,3346,175,2,281.2,2.78
7568,3346,11,1,393.73,4.75
7569,3346,177,2,435.88,3.01
7570,3346,77,1,503.77,1.88
7571,3347,29,2,115.76,9.0
7572,3347,161,3,62.55,1.52
7573,3347,146,1,42.04,0.0
7574,3348,55,1,217.77,0.01
7575,3348,33,1,380.66,5.36
7576,3348,78,2,38.37,5.07
7577,3349,105,1,53.63,1.49
7578,3350,168,2,433.83,12.84
7579,3350,150,1,208.4,0.0
7580,3350,11,2,392.85,9.49
7581,3350,14,1,17.85,0.0
7582,3351,137,1,312.63,
7583,3351,69,1,43.95,3.01
7584,3352,57,4,191.47,0.0
7585,3352,83,1,276.38,10.28
7586,3353,166,1,154.98,10.65
7587,3353,127,1,498.73,7.01
7588,3353,94,1,228.19,0.0
7589,3353,16,3,258.64,3.8
7590,3353,121,1,28.84,11.18
7591,3354,82,1,659.96,8.24
7592,3354,108,2,278.52,0.0
7593,3354,160,1,141.51,0.0
7594,3355,108,1,304.29,1.05
7595,3355,60,1,206.83,
7596,3356,72,4,66.93,4.03
7597,3356,41,1,311.61,2.9
7598,3356,162,2,192.56,0.0
7599,3356,134,1,514.61,3.2
7600,3356,166,2,174.23,4.47
7601,3357,119,2,315.23,1.28
7602,3358,6,1,394.13,2.54
7603,3358,152,1,202.63,0.04
7604,3359,126,1,296.43,0.0
7605,3359,82,4,633.41,0.0
7606,3359,5,1,241.02,0.94
7607,3359,133,1,140.95,3.29
7608,3360,125,1,463.57,0.0
7609,3361,103,1,248.66,5.15
7610,3361,70,3,438.49,3.2
7611,3362,73,3,343.53,
7612,3362,108,3,308.82,12.84
7613,3363,103,2,255.47,7.82
7614,3363,149,1,96.96,1.42
7615,3364,64,3,272.7,6.75
7616,3364,141,1,551.08,3.53
7617,3364,94,1,242.94,2.14
7618,3364,164,1,140.61,3.01
7619,3365,56,1,106.35,6.79
7620,3365,47,4,274.59,0.0
7621,3365,14,1,16.6,7.08
7622,3365,173,1,293.42,1.41
7623,3366,136,1,153.56,1.28
7624,3367,74,1,241.62,6.17
7625,3367,65,2,142.68,9.34
7626,3368,164,1,126.72,3.04
7627,3368,60,3,198.25,1.82
7628,3368,107,1,190.34,7.59
7629,3368,173,2,320.79,3.07
7630,3369,57,1,174.4,0.0
7631,3369,6,1,357.31,1.9
7632,3370,154,2,297.6,5.1
7633,3371,38,1,274.08,3.24
7634,3372,73,1,307.87,1.82
7635,3372,168,1,480.52,3.69
7636,3372,91,2,471.71,5.59
7637,3372,76,1,654.74,1.98
7638,3373,101,1,123.43,11.46
7639,3373,13,1,29.22,2.21
7640,3373,145,2,329.23,5.34
7641,3374,26,1,266.86,0.6
7642,3374,80,1,289.26,7.68
7643,3375,163,1,467.12,4.12
7644,3375,77,1,479.6,6.59
7645,3376,98,3,538.29,5.94
7646,3376,87,2,319.69,0.86
7647,3377,124,1,310.43,2.32
7648,3377,150,1,222.14,4.02
7649,3378,170,4,205.2,6.22
7650,3378,178,1,358.02,0.32
7651,3379,121,3,27.87,1.65
7652,3379,173,1,329.0,
7653,3379,167,1,227.91,0.0
7654,3379,81,1,106.38,2.91
7655,3380,135,3,89.32,0.7
7656,3380,179,1,323.68,2.01
7657,3381,12,1,99.86,1.23
7658,3381,171,2,348.8,2.96
7659,3381,135,1,95.54,4.25
7660,3382,56,1,89.59,2.64
7661,3382,88,2,260.3,0.0
7662,3382,23,1,44.96,4.41
7663,3382,165,1,348.42,0.0
7664,3382,68,2,289.17,2.05
7665,3383,164,2,132.81,0.0
7666,3384,164,1,131.43,3.27
7667,3384,79,1,79.0,8.41
7668,3385,127,1,497.21,4.6
7669,3386,142,2,532.62,0.0
7670,3386,18,3,374.84,0.94
7671,3386,154,2,335.46,9.14
7672,3386,165,1,379.62,5.58
7673,3387,148,3,10.79,0.0
7674,3388,137,1,273.84,1.01
7675,3388,105,1,23.49,0.0
7676,3388,22,1,100.66,4.14
7677,3388,118,3,578.24,9.93
7678,3389,144,1,149.58,0.0
7679,3389,137,2,325.91,0.6
7680,3389,10,1,14.45,0.24
7681,3390,76,2,595.99,0.0
7682,3390,156,2,100.25,4.11
7683,3391,78,4,38.85,6.16
7684,3391,49,1,266.25,7.05
7685,3391,1,1,58.94,0.0
7686,3391,50,1,292.92,9.39
7687,3392,46,1,258.43,0.0
7688,3392,37,2,108.59,2.67
7689,3392,15,1,662.92,3.92
7690,3393,52,2,316.76,0.0
7691,3393,174,1,478.28,6.23
7692,3393,152,1,196.16,0.2
7693,3393,125,2,498.66,0.97
7694,3394,99,1,86.26,2.22
7695,3394,75,2,99.48,4.38
7696,3395,17,3,38.6,0.0
7697,3395,166,3,185.44,6.17
7698,3395,102,2,241.1,4.51
7699,3396,87,1,280.96,0.0
7700,3397,72,3,112.26,5.22
7701,3398,103,1,265.93,2.88
7702,3398,30,1,227.14,5.79
7703,3398,122,1,555.51,0.0
7704,3398,87,1,297.68,1.15
7705,3399,108,1,315.09,0.96
7706,3399,155,2,280.9,7.99
7707,3400,69,1,43.78,8.64
7708,3401,146,4,40.71,0.0
7709,3401,149,1,102.88,2.28
7710,3401,18,1,373.17,5.81
7711,3402,154,1,338.06,3.01
7712,3403,126,1,287.1,4.15
7713,3403,23,1,46.85,6.0
7714,3403,124,1,315.35,2.43
7715,3404,140,2,75.26,3.31
7716,3404,129,1,602.78,0.0
7717,3405,155,1,275.84,1.17
7718,3405,161,1,66.04,0.0
7719,3406,50,1,341.89,3.14
7720,3407,39,1,207.0,3.89
7721,3408,73,1,338.78,1.89
7722,3409,144,1,149.28,8.87
7723,3409,28,1,483.31,6.06
7724,3409,1,1,61.61,1.38
7725,3410,22,2,103.02,0.0
7726,3410,23,1,46.99,0.0
7727,3410,174,4,462.6,0.0
7728,3410,113,1,265.74,3.26
7729,3410,39,1,217.29,13.15
7730,3411,47,1,301.02,0.17
7731,3411,79,1,88.32,7.21
7732,3411,141,2,540.47,6.02
7733,3412,94,1,228.1,5.76
7734,3412,43,2,300.64,1.8
7735,3412,148,1,11.98,0.36
7736,3412,54,1,81.35,0.0
7737,3413,110,3,212.32,0.0
7738,3414,99,1,84.97,0.0
7739,3415,154,1,344.41,11.28
7740,3416,130,1,45.42,0.0
7741,3417,46,1,282.62,2.07
7742,3418,167,1,208.48,2.16
7743,3419,141,2,490.78,0.0
7744,3419,99,1,92.56,0.89
7745,3420,122,1,553.36,0.0
7746,3420,46,4,269.27,5.34
7747,3421,56,2,98.73,9.99
7748,3421,178,1,336.12,0.0
7749,3422,152,3,189.16,6.04
7750,3423,81,1,57.81,4.37
7751,3424,148,1,10.01,2.29
7752,3424,36,2,270.12,0.0
7753,3424,96,1,268.82,1.18
7754,3425,176,1,477.9,1.75
7755,3426,23,1,46.07,4.87
7756,3426,39,2,221.85,0.16
7757,3427,2,1,723.85,0.0
7758,3427,97,1,224.01,3.25
7759,3428,179,1,392.64,0.0
7760,3429,155,1,277.97,0.0
7761,3430,1,1,60.55,0.0
7762,3430,39,1,215.7,4.49
7763,3431,134,2,538.76,4.2
7764,3431,81,2,123.06,
7765,3431,101,2,112.67,6.74
7766,3432,45,1,355.53,5.37
7767,3432,180,1,218.23,3.6
7768,3432,170,1,195.1,0.0
7769,3432,178,3,385.47,0.0
7770,3432,3,1,172.27,0.72
7771,3433,161,3,57.52,5.13
7772,3433,23,3,49.0,0.0
7773,3434,112,1,411.79,4.35
7774,3434,94,1,230.41,4.78
7775,3435,85,1,46.52,7.18
7776,3435,148,2,11.08,0.0
7777,3435,123,1,93.07,2.95
7778,3435,14,1,17.81,6.63
7779,3435,110,2,246.45,1.9
7780,3436,71,2,479.34,3.24
7781,3436,118,1,538.17,6.17
7782,3437,42,1,317.56,1.45
7783,3437,11,1,369.81,1.33
7784,3437,20,2,253.41,6.8
7785,3437,154,2,329.91,3.6
7786,3438,104,1,253.03,0.51
7787,3438,142,1,603.08,7.21
7788,3439,108,3,311.81,0.0
7789,3439,1,3,62.91,0.0
7790,3440,17,2,38.89,0.0
7791,3440,62,2,300.9,5.69
7792,3440,37,1,103.77,4.83
7793,3440,63,1,449.54,
7794,3441,126,1,286.45,
7795,3441,152,1,188.25,1.02
7796,3442,164,2,137.36,0.0
7797,3442,89,1,9.39,10.55
7798,3442,53,1,348.82,5.98
7799,3443,92,2,187.58,1.44
7800,3443,20,2,253.03,0.0
7801,3443,84,1,78.47,0.0
7802,3443,170,1,192.8,6.09
7803,3444,52,1,305.48,0.0
7804,3445,40,4,308.95,6.47
7805,3445,150,1,222.43,0.0
7806,3445,175,1,261.21,1.91
7807,3446,174,1,507.15,0.0
7808,3446,8,3,166.53,0.99
7809,3447,104,1,246.29,0.8
7810,3447,160,1,119.18,6.96
7811,3447,73,2,316.36,3.0
7812,3448,119,1,320.37,0.0
7813,3448,20,2,247.18,7.52
7814,3448,172,3,258.93,0.0
7815,3449,150,1,208.22,9.55
7816,3449,87,1,285.34,0.0
7817,3450,20,1,267.24,0.0
7818,3451,71,2,500.05,8.88
7819,3451,77,1,488.29,6.66
7820,3451,132,1,120.34,3.66
7821,3451,64,1,291.76,0.0
7822,3452,111,2,47.09,8.27
7823,3452,177,2,553.22,8.21
7824,3452,171,1,360.08,4.59
7825,3452,166,1,175.96,0.0
7826,3453,102,1,226.28,0.0
7827,3453,74,1,235.71,9.55
7828,3453,42,1,298.49,6.07
7829,3454,66,1,525.49,0.16
7830,3454,23,1,44.66,3.67
7831,3455,10,1,14.1,0.0
7832,3455,95,1,52.23,0.0
7833,3456,4,1,656.44,0.0
7834,3456,143,3,348.05,1.3
7835,3456,2,1,698.71,0.14
7836,3456,12,1,91.46,5.22
7837,3457,84,1,70.76,4.65
7838,3458,6,2,362.06,7.09
7839,3458,166,1,157.1,0.0
7840,3458,14,1,16.08,2.2
7841,3459,41,1,308.22,0.0
7842,3459,52,1,263.18,0.52
7843,3459,10,3,14.42,4.9
7844,3459,167,1,218.8,4.55
7845,3459,57,1,189.62,0.65
7846,3460,98,2,534.35,0.0
7847,3460,107,2,213.41,2.11
7848,3461,74,1,245.38,4.95
7849,3462,176,1,450.38,12.1
7850,3462,67,1,48.24,4.41
7851,3463,107,1,194.23,10.68
7852,3463,24,1,376.58,0.0
7853,3463,101,1,131.88,
7854,3464,66,1,528.91,3.77
7855,3465,122,1,567.72,7.11
7856,3465,120,1,298.53,0.0
7857,3465,158,1,137.43,1.08
7858,3466,98,1,553.13,6.7
7859,3466,33,3,369.82,8.17
7860,3466,7,2,391.33,5.63
7861,3466,150,1,221.12,0.68
7862,3466,100,1,268.36,3.57
7863,3467,111,1,48.56,0.0
7864,3467,47,1,300.6,13.36
7865,3467,53,1,358.55,5.39
7866,3468,153,2,366.65,4.41
7867,3468,20,2,257.31,0.0
7868,3469,43,1,297.27,4.78
7869,3470,19,1,179.75,0.0
7870,3471,25,1,187.56,0.0
7871,3471,149,1,100.29,3.18
7872,3472,84,1,76.03,
7873,3472,37,1,100.71,4.35
7874,3473,60,1,206.76,0.0
7875,3473,14,2,17.7,
7876,3473,133,1,136.97,3.19
7877,3473,135,4,84.97,7.8
7878,3474,150,3,223.79,0.0
7879,3474,8,1,171.56,6.14
7880,3474,66,3,502.04,9.53
7881,3475,3,1,184.48,4.33
7882,3475,33,2,340.19,4.66
7883,3476,81,3,69.75,6.24
7884,3476,162,3,198.65,9.01
7885,3477,80,2,307.65,1.52
7886,3478,33,1,343.24,0.59
7887,3478,79,3,87.73,4.74
7888,3479,125,1,445.65,2.68
7889,3479,135,1,92.86,0.0
7890,3479,29,1,115.84,10.98
7891,3480,57,1,176.63,0.0
7892,3481,157,2,455.39,1.45
7893,3481,132,1,123.77,0.0
7894,3482,65,1,133.87,2.39
7895,3482,138,1,357.86,0.0
7896,3483,22,1,112.35,4.39
7897,3484,179,1,348.1,0.0
7898,3485,96,1,289.74,
7899,3485,156,1,99.05,5.48
7900,3486,69,1,41.14,0.0
7901,3487,115,1,48.07,0.18
7902,3487,132,2,117.3,6.16
7903,3488,81,1,104.96,0.0
7904,3489,66,4,487.4,0.0
7905,3489,104,4,250.09,
7906,3490,57,2,178.85,
7907,3491,100,1,248.21,1.87
7908,3491,59,2,149.84,
7909,3491,93,1,242.16,4.48
7910,3491,117,1,391.34,6.04
7911,3492,152,1,195.74,0.0
7912,3493,104,2,239.33,2.3
7913,3493,114,2,195.94,
7914,3494,7,1,408.21,4.1
7915,3494,55,2,214.34,
7916,3495,153,2,360.24,7.17
7917,3495,57,2,189.2,3.17
7918,3496,108,1,283.91,10.04
7919,3496,93,1,231.12,1.09
7920,3496,172,1,267.03,4.74
7921,3496,123,1,92.02,4.66
