order_id,customer_id,order_date,status,payment_method,shipping_fee,discount_amount,coupon_code,ship_city,delivery_days
3355,124,2025-09-21 13:42:00,processing,credit_card,0.0,,,Campinas,7.0
3356,882,2025-01-04 23:53:00,cancelled,pix,4.99,0.75,,Fortaleza,
3357,740,2025-04-15 02:26:00,delivered,boleto,8.99,20.8,,Campinas,5.0
3358,274,2024-04-21 22:00:00,delivered,credit_card,0.0,1.7,VIP20,Salvador,1.0
3359,20,2026-02-14 23:37:00,delivered,boleto,8.99,13.43,SPRING15,Salvador,1.0
3360,1066,2024-03-03 16:40:00,shipped,paypal,8.99,2.01,,Florianopolis,9.0
3361,891,2026-02-08 18:14:00,shipped,paypal,0.0,3.99,,Florianopolis,3.0
3362,72,2025-08-07 16:15:00,returned,credit_card,14.99,11.28,,Goiania,5.0
3363,892,2025-05-18 23:19:00,delivered,paypal,4.99,0.0,,Goiania,9.0
3364,361,2025-09-22 13:22:00,delivered,debit_card,4.99,6.71,,Goiania,1.0
3365,551,2024-12-14 12:20:00,delivered,debit_card,4.99,4.12,FREESHIP,Porto Alegre,8.0
3366,566,2024-04-01 19:32:00,delivered,credit_card,4.99,9.47,,Fortaleza,3.0
3367,556,2025-05-25 15:36:00,delivered,credit_card,,8.54,,Sao Paulo,6.0
3368,397,2024-11-10 10:48:00,delivered,pix,8.99,0.35,SPRING15,Recife,3.0
3369,368,2025-02-10 19:14:00,shipped,boleto,14.99,3.67,FREESHIP,Recife,1.0
3370,524,2024-12-19 05:59:00,processing,credit_card,4.99,0.0,,Sao Paulo,6.0
3371,68,2025-04-17 08:49:00,delivered,credit_card,4.99,0.13,,Rio de Janeiro,1.0
3372,887,2025-06-11 10:09:00,cancelled,pix,4.99,14.13,,Recife,
3373,981,2025-01-11 03:08:00,delivered,pix,0.0,13.24,,Goiania,6.0
3374,1178,2025-08-30 00:03:00,delivered,credit_card,8.99,12.15,,Recife,6.0
3375,836,2025-09-06 06:12:00,processing,paypal,4.99,0.0,,Curitiba,3.0
3376,266,2024-06-02 17:22:00,delivered,credit_card,4.99,12.36,,Campinas,7.0
3377,473,2025-04-21 04:57:00,delivered,paypal,4.99,9.2,,Porto Alegre,4.0
3378,1188,2024-07-31 03:02:00,delivered,pix,8.99,1.15,SPRING15,Florianopolis,4.0
3379,109,2024-01-08 17:44:00,delivered,pix,0.0,0.96,,Sao Paulo,5.0
3380,419,2026-01-30 14:00:00,returned,credit_card,0.0,13.41,,Belo Horizonte,5.0
3381,254,2025-10-09 20:34:00,processing,credit_card,0.0,8.08,FREESHIP,Recife,9.0
3382,169,2024-05-10 11:41:00,delivered,credit_card,14.99,15.65,,Sao Paulo,8.0
3383,552,2025-04-20 07:28:00,processing,credit_card,0.0,20.06,WELCOME10,Goiania,2.0
3384,762,2026-02-09 21:43:00,delivered,boleto,4.99,6.94,SPRING15,Goiania,2.0
3385,790,2025-07-07 00:57:00,delivered,paypal,8.99,0.0,FREESHIP,Porto Alegre,7.0
3386,630,2024-11-05 23:53:00,delivered,pix,8.99,4.36,FREESHIP,Florianopolis,3.0
3387,1105,2024-08-15 14:39:00,delivered,boleto,4.99,,,Belo Horizonte,3.0
3388,298,2025-10-06 14:12:00,processing,pix,0.0,10.87,VIP20,Belo Horizonte,7.0
3389,539,2026-01-13 04:33:00,delivered,credit_card,4.99,0.62,FREESHIP,Sao Paulo,9.0
3390,453,2025-09-09 14:39:00,processing,pix,0.0,17.04,FREESHIP,Campinas,8.0
3391,446,2025-11-24 06:05:00,delivered,pix,4.99,2.46,,Fortaleza,6.0
3392,1045,2025-01-18 18:52:00,delivered,pix,4.99,0.0,,Rio de Janeiro,7.0
3393,62,2024-05-10 10:00:00,shipped,pix,8.99,5.47,,Florianopolis,7.0
3394,1074,2025-02-18 20:42:00,delivered,credit_card,0.0,0.0,,Curitiba,1.0
3395,1013,2025-03-03 15:05:00,delivered,credit_card,8.99,4.39,FREESHIP,Campinas,5.0
3396,878,2024-09-09 04:35:00,delivered,credit_card,8.99,4.59,,Florianopolis,6.0
3397,2,2024-08-24 16:21:00,delivered,credit_card,4.99,15.29,WELCOME10,Recife,3.0
3398,346,2024-06-05 03:20:00,delivered,paypal,0.0,7.9,,Goiania,6.0
3399,905,2024-10-29 06:36:00,delivered,paypal,8.99,12.64,WELCOME10,Fortaleza,7.0
3400,690,2025-09-02 09:00:00,delivered,credit_card,8.99,0.0,,Florianopolis,4.0
3401,586,2025-02-28 11:27:00,delivered,debit_card,0.0,9.63,WELCOME10,Campinas,6.0
3402,1005,2024-08-10 01:03:00,shipped,credit_card,8.99,4.22,,Goiania,3.0
3403,300,2026-01-23 14:13:00,delivered,debit_card,0.0,1.45,VIP20,Florianopolis,7.0
3404,344,2024-12-25 23:24:00,delivered,paypal,0.0,0.77,,Brasilia,8.0
3405,349,2026-01-17 06:18:00,delivered,boleto,8.99,0.0,FREESHIP,Fortaleza,9.0
3406,134,2025-03-12 21:25:00,shipped,debit_card,14.99,18.21,,Sao Paulo,1.0
3407,22,2024-11-05 17:33:00,delivered,pix,0.0,5.82,FREESHIP,Sao Paulo,7.0
3408,906,2024-07-31 23:09:00,processing,pix,4.99,18.89,SPRING15,Salvador,7.0
3409,1143,2025-08-07 20:44:00,delivered,paypal,4.99,3.26,,Fortaleza,4.0
3410,744,2025-10-07 08:05:00,delivered,credit_card,0.0,16.34,,Fortaleza,8.0
3411,48,2025-09-05 06:31:00,returned,pix,0.0,0.95,FREESHIP,Florianopolis,2.0
3412,750,2025-10-15 17:06:00,delivered,credit_card,8.99,6.52,,Belo Horizonte,1.0
3413,557,2025-03-04 13:36:00,delivered,pix,8.99,3.37,,Belo Horizonte,5.0
3414,479,2025-07-06 14:49:00,processing,pix,4.99,6.31,WELCOME10,Florianopolis,9.0
3415,667,2024-05-13 16:36:00,delivered,debit_card,4.99,5.07,,Porto Alegre,1.0
3416,180,2025-07-20 06:28:00,delivered,boleto,4.99,5.72,,Salvador,9.0
3417,907,2024-04-02 18:33:00,delivered,credit_card,0.0,1.85,,Curitiba,9.0
3418,503,2024-09-27 11:02:00,delivered,debit_card,4.99,11.98,SPRING15,Campinas,7.0
3419,84,2025-02-08 05:47:00,delivered,debit_card,4.99,12.32,,Campinas,6.0
3420,1169,2025-10-22 18:53:00,returned,credit_card,0.0,3.76,WELCOME10,Goiania,7.0
3421,339,2024-09-28 07:19:00,shipped,paypal,4.99,15.77,,Fortaleza,4.0
3422,676,2024-06-30 03:11:00,delivered,pix,8.99,3.7,,Belo Horizonte,2.0
3423,1034,2025-04-07 02:00:00,delivered,boleto,8.99,0.0,SPRING15,Curitiba,9.0
3424,860,2025-09-28 09:24:00,delivered,debit_card,,0.73,FREESHIP,Sao Paulo,7.0
3425,435,2025-05-03 12:16:00,processing,boleto,4.99,11.67,,Fortaleza,8.0
3426,251,2025-11-03 23:56:00,shipped,paypal,0.0,2.58,VIP20,Rio de Janeiro,2.0
3427,693,2024-02-15 07:46:00,shipped,paypal,8.99,4.03,WELCOME10,Campinas,7.0
3428,838,2025-12-28 16:45:00,processing,credit_card,0.0,12.28,FREESHIP,Sao Paulo,2.0
3429,87,2024-11-05 03:20:00,delivered,debit_card,4.99,12.51,VIP20,Porto Alegre,9.0
3430,269,2025-07-10 13:45:00,processing,credit_card,,0.0,,Campinas,7.0
3431,643,2024-11-19 23:00:00,shipped,pix,0.0,7.82,,Salvador,1.0
3432,396,2025-06-15 00:06:00,delivered,boleto,4.99,4.77,,Porto Alegre,1.0
3433,954,2024-04-06 17:05:00,returned,paypal,0.0,6.59,WELCOME10,Goiania,6.0
3434,186,2025-09-04 09:38:00,delivered,credit_card,0.0,8.64,WELCOME10,Florianopolis,2.0
3435,766,2024-02-07 11:21:00,delivered,pix,0.0,10.84,,Florianopolis,2.0
3436,456,2025-08-13 13:34:00,processing,pix,14.99,7.46,,Goiania,8.0
3437,1009,2024-03-19 15:00:00,processing,credit_card,,0.0,FREESHIP,Brasilia,9.0
3438,418,2025-12-25 05:48:00,returned,pix,8.99,12.65,,Porto Alegre,9.0
3439,36,2025-05-17 22:06:00,delivered,pix,8.99,0.0,FREESHIP,Belo Horizonte,7.0
3440,426,2024-05-23 02:48:00,shipped,debit_card,8.99,4.19,WELCOME10,Brasilia,4.0
3441,87,2025-07-30 08:02:00,delivered,credit_card,8.99,8.53,,Salvador,1.0
3442,150,2025-04-27 15:23:00,processing,credit_card,8.99,0.0,WELCOME10,Florianopolis,9.0
3443,920,2024-09-18 17:00:00,processing,debit_card,8.99,5.94,WELCOME10,Brasilia,7.0
3444,849,2026-01-28 04:46:00,shipped,credit_card,0.0,2.19,,Recife,1.0
3445,759,2024-03-16 13:20:00,delivered,pix,8.99,15.03,,Rio de Janeiro,8.0
3446,1136,2025-03-17 01:53:00,processing,pix,4.99,15.73,WELCOME10,Goiania,2.0
3447,270,2025-11-15 22:41:00,returned,credit_card,0.0,4.89,WELCOME10,Fortaleza,4.0
3448,454,2024-07-19 01:11:00,delivered,credit_card,0.0,5.41,WELCOME10,Campinas,6.0
3449,1015,2025-08-17 23:58:00,shipped,credit_card,0.0,1.43,SPRING15,Belo Horizonte,3.0
3450,236,2024-10-18 21:21:00,delivered,pix,4.99,19.55,,Florianopolis,7.0
3451,216,2024-01-21 18:45:00,delivered,credit_card,4.99,1.61,,Recife,7.0
3452,1122,2024-02-19 09:22:00,delivered,debit_card,4.99,18.78,,Brasilia,1.0
3453,101,2024-08-10 13:00:00,delivered,paypal,4.99,0.0,,Rio de Janeiro,9.0
3454,1141,2024-01-14 08:16:00,delivered,pix,8.99,8.65,,Florianopolis,7.0
3455,155,2025-12-09 19:31:00,delivered,pix,8.99,6.57,,Campinas,2.0
3456,484,2024-10-06 13:36:00,processing,pix,8.99,16.58,WELCOME10,Porto Alegre,6.0
3457,62,2025-02-17 00:37:00,delivered,pix,8.99,0.0,,Sao Paulo,6.0
3458,848,2024-05-14 22:29:00,delivered,credit_card,14.99,2.28,,Campinas,5.0
3459,452,2025-12-01 19:40:00,delivered,pix,0.0,4.11,SPRING15,Goiania,9.0
3460,84,2025-05-13 08:09:00,shipped,pix,8.99,1.54,,Fortaleza,5.0
3461,33,2024-10-24 19:22:00,returned,credit_card,8.99,15.35,WELCOME10,Salvador,8.0
3462,883,2024-07-02 10:54:00,delivered,credit_card,4.99,19.48,,Curitiba,4.0
3463,931,2025-02-19 12:38:00,processing,credit_card,8.99,11.52,,Belo Horizonte,2.0
3464,92,2024-04-08 12:54:00,delivered,pix,8.99,0.0,,Goiania,5.0
3465,821,2024-05-06 15:18:00,shipped,pix,0.0,0.0,WELCOME10,Sao Paulo,7.0
3466,276,2025-12-03 12:08:00,delivered,boleto,8.99,2.64,,Recife,8.0
3467,793,2024-05-20 23:34:00,delivered,credit_card,4.99,0.0,FREESHIP,Curitiba,7.0
3468,1070,2024-05-10 08:51:00,delivered,debit_card,0.0,10.02,,Goiania,7.0
3469,846,2025-05-09 20:02:00,returned,credit_card,14.99,9.43,,Salvador,2.0
3470,1006,2025-12-01 09:02:00,delivered,boleto,8.99,0.0,WELCOME10,Salvador,3.0
3471,271,2024-07-30 02:45:00,cancelled,pix,0.0,8.59,WELCOME10,Curitiba,
3472,368,2024-07-26 10:09:00,delivered,debit_card,8.99,6.64,WELCOME10,Sao Paulo,6.0
3473,2,2025-06-17 10:47:00,cancelled,credit_card,0.0,0.0,WELCOME10,Curitiba,
3474,800,2024-03-05 14:11:00,processing,boleto,0.0,16.73,SPRING15,Porto Alegre,2.0
3475,308,2024-01-09 20:23:00,delivered,boleto,4.99,0.0,,Belo Horizonte,4.0
3476,244,2025-06-11 08:23:00,delivered,pix,,2.95,VIP20,Fortaleza,7.0
3477,471,2024-10-22 21:09:00,delivered,credit_card,8.99,4.55,VIP20,Florianopolis,4.0
3478,254,2024-01-07 19:05:00,cancelled,boleto,8.99,14.26,,Fortaleza,
3479,555,2024-09-21 23:14:00,delivered,boleto,0.0,0.0,,Florianopolis,2.0
3480,154,2024-10-14 00:51:00,shipped,credit_card,0.0,14.65,FREESHIP,Belo Horizonte,9.0
3481,544,2025-12-12 06:43:00,delivered,credit_card,8.99,8.3,,Campinas,8.0
3482,310,2025-12-06 09:02:00,shipped,credit_card,8.99,14.84,FREESHIP,Campinas,3.0
3483,302,2024-08-21 02:13:00,delivered,pix,0.0,16.1,,Goiania,8.0
3484,1059,2024-03-23 16:06:00,delivered,pix,4.99,0.0,,Fortaleza,1.0
3485,785,2024-06-03 09:10:00,delivered,credit_card,8.99,7.68,WELCOME10,Fortaleza,7.0
3486,892,2024-08-10 21:21:00,delivered,boleto,8.99,0.0,FREESHIP,Curitiba,6.0
3487,711,2024-05-10 13:13:00,delivered,credit_card,4.99,1.35,,Brasilia,5.0
3488,401,2026-02-05 15:52:00,delivered,pix,4.99,7.45,,Brasilia,3.0
3489,263,2025-10-16 10:12:00,delivered,pix,8.99,7.3,WELCOME10,Campinas,6.0
3490,1141,2026-02-14 05:35:00,cancelled,credit_card,8.99,,VIP20,Belo Horizonte,
3491,516,2024-12-10 11:14:00,delivered,credit_card,0.0,9.42,FREESHIP,Salvador,9.0
3492,326,2024-01-08 08:28:00,delivered,credit_card,8.99,2.47,,Recife,7.0
3493,91,2025-06-29 04:34:00,shipped,pix,8.99,6.5,,Florianopolis,9.0
3494,1026,2025-04-02 02:46:00,delivered,credit_card,0.0,8.15,WELCOME10,Belo Horizonte,3.0
3495,148,2025-12-01 06:45:00,delivered,credit_card,0.0,3.36,WELCOME10,Rio de Janeiro,7.0
3496,761,2026-02-07 22:08:00,delivered,credit_card,8.99,0.0,,Sao Paulo,7.0
3497,985,2024-10-29 22:57:00,delivered,pix,8.99,8.12,FREESHIP,Belo Horizonte,2.0
3498,8,2025-10-12 03:00:00,processing,credit_card,4.99,4.2,FREESHIP,Porto Alegre,7.0
3499,292,2025-08-28 19:24:00,processing,credit_card,8.99,0.0,VIP20,Curitiba,5.0
3500,420,2024-08-06 02:38:00,cancelled,pix,0.0,17.54,,Rio de Janeiro,
3501,251,2025-11-30 11:14:00,shipped,credit_card,14.99,11.29,,Fortaleza,4.0
3502,924,2024-06-17 19:27:00,delivered,credit_card,4.99,,,Sao Paulo,8.0
3503,422,2025-10-10 09:14:00,shipped,boleto,0.0,3.06,,Porto Alegre,5.0
3504,1112,2025-12-18 11:52:00,shipped,credit_card,0.0,9.03,VIP20,Florianopolis,9.0
3505,1087,2025-06-20 16:05:00,delivered,credit_card,8.99,10.67,WELCOME10,Florianopolis,8.0
3506,268,2024-04-28 11:36:00,returned,pix,0.0,4.15,WELCOME10,Salvador,3.0
3507,896,2024-08-12 16:08:00,processing,debit_card,8.99,9.91,,Sao Paulo,8.0
3508,432,2024-08-07 03:10:00,delivered,debit_card,4.99,23.2,SPRING15,Porto Alegre,3.0
3509,541,2025-07-24 01:59:00,shipped,credit_card,,3.89,,Goiania,8.0
3510,241,2024-11-15 23:56:00,delivered,credit_card,8.99,0.0,,Salvador,9.0
3511,635,2025-04-15 15:46:00,cancelled,debit_card,0.0,0.0,,Salvador,
3512,37,2024-08-14 12:24:00,returned,credit_card,0.0,17.15,,Porto Alegre,7.0
3513,824,2024-01-13 00:43:00,delivered,credit_card,0.0,0.0,,Brasilia,8.0
3514,1126,2024-06-07 03:55:00,delivered,boleto,0.0,20.04,,Brasilia,3.0
3515,248,2025-08-17 06:54:00,delivered,boleto,4.99,8.97,,Brasilia,9.0
3516,985,2025-07-22 08:48:00,delivered,boleto,0.0,1.06,WELCOME10,Belo Horizonte,8.0
3517,422,2024-07-21 00:58:00,delivered,pix,4.99,4.8,SPRING15,Fortaleza,5.0
3518,883,2025-08-06 05:42:00,delivered,credit_card,8.99,11.43,VIP20,Recife,1.0
3519,67,2024-10-06 17:22:00,delivered,boleto,4.99,0.0,,Goiania,4.0
3520,542,2024-07-29 10:33:00,cancelled,credit_card,4.99,20.51,SPRING15,Campinas,
3521,188,2024-04-25 16:42:00,delivered,credit_card,0.0,5.23,,Porto Alegre,5.0
3522,201,2024-06-06 08:11:00,processing,credit_card,8.99,6.42,FREESHIP,Belo Horizonte,2.0
3523,958,2025-07-24 21:05:00,cancelled,credit_card,0.0,0.0,,Curitiba,
3524,1146,2025-12-28 23:14:00,cancelled,credit_card,8.99,8.78,,Campinas,
3525,195,2024-03-26 22:26:00,delivered,paypal,4.99,10.06,,Florianopolis,6.0
3526,1132,2025-10-02 22:23:00,delivered,pix,4.99,8.7,,Salvador,5.0
3527,1176,2026-02-11 06:58:00,delivered,boleto,8.99,4.11,,Belo Horizonte,2.0
3528,807,2024-12-10 18:31:00,processing,paypal,14.99,4.95,,Campinas,3.0
3529,1009,2025-05-02 15:23:00,processing,credit_card,8.99,10.75,WELCOME10,Rio de Janeiro,4.0
3530,428,2024-11-12 02:31:00,delivered,pix,8.99,5.1,,Porto Alegre,5.0
3531,451,2025-07-22 00:35:00,processing,boleto,8.99,0.0,,Salvador,9.0
3532,267,2024-07-15 06:38:00,returned,pix,4.99,13.54,SPRING15,Recife,1.0
3533,236,2025-01-07 00:02:00,delivered,pix,0.0,14.51,,Rio de Janeiro,2.0
3534,685,2024-11-11 16:00:00,delivered,paypal,8.99,6.85,,Recife,5.0
3535,515,2025-05-26 19:10:00,delivered,credit_card,0.0,8.55,,Sao Paulo,2.0
3536,179,2024-01-03 23:33:00,delivered,debit_card,8.99,13.12,WELCOME10,Curitiba,7.0
3537,943,2025-12-21 19:01:00,delivered,credit_card,8.99,6.8,FREESHIP,Goiania,5.0
3538,1169,2024-04-01 10:57:00,cancelled,pix,14.99,6.93,,Sao Paulo,
3539,782,2025-04-10 19:36:00,delivered,credit_card,4.99,16.79,,Salvador,7.0
3540,372,2024-02-07 18:43:00,cancelled,credit_card,8.99,,,Brasilia,
3541,397,2025-04-14 05:27:00,processing,credit_card,4.99,6.59,,Porto Alegre,5.0
3542,1043,2025-01-31 18:36:00,delivered,pix,4.99,9.02,,Porto Alegre,8.0
3543,961,2024-04-16 21:54:00,delivered,debit_card,4.99,4.38,FREESHIP,Fortaleza,6.0
3544,401,2024-06-09 15:29:00,delivered,credit_card,4.99,2.8,,Curitiba,1.0
3545,197,2025-04-22 21:31:00,delivered,boleto,0.0,8.37,,Recife,4.0
3546,10,2025-08-23 13:32:00,delivered,credit_card,8.99,16.96,WELCOME10,Campinas,6.0
3547,1128,2025-03-06 02:02:00,delivered,credit_card,8.99,10.35,,Belo Horizonte,9.0
3548,711,2025-05-27 12:30:00,shipped,credit_card,4.99,9.72,,Belo Horizonte,5.0
3549,842,2024-10-07 08:56:00,delivered,credit_card,0.0,6.13,WELCOME10,Brasilia,8.0
3550,1004,2025-02-09 15:42:00,delivered,credit_card,0.0,5.27,WELCOME10,Porto Alegre,7.0
3551,807,2024-09-27 23:21:00,delivered,debit_card,4.99,1.22,SPRING15,Recife,9.0
3552,532,2025-08-20 20:16:00,delivered,debit_card,0.0,7.97,WELCOME10,Goiania,8.0
3553,489,2024-10-08 14:58:00,delivered,credit_card,8.99,0.0,,Florianopolis,5.0
3554,266,2024-09-16 00:49:00,delivered,credit_card,0.0,0.0,WELCOME10,Fortaleza,6.0
3555,12,2025-07-26 23:17:00,shipped,credit_card,8.99,13.06,FREESHIP,Belo Horizonte,9.0
3556,530,2024-12-06 00:15:00,delivered,debit_card,8.99,10.7,WELCOME10,Campinas,8.0
3557,67,2025-05-08 16:00:00,delivered,credit_card,0.0,0.0,SPRING15,Florianopolis,6.0
3558,1093,2025-01-15 12:37:00,processing,paypal,0.0,2.43,,Belo Horizonte,4.0
3559,834,2025-09-07 12:19:00,delivered,credit_card,14.99,15.48,,Sao Paulo,9.0
3560,973,2024-08-14 14:13:00,returned,debit_card,0.0,14.94,,Rio de Janeiro,1.0
3561,721,2024-01-02 23:56:00,delivered,boleto,8.99,7.49,,Florianopolis,7.0
3562,528,2024-01-31 10:06:00,returned,debit_card,0.0,8.03,,Recife,1.0
3563,740,2025-06-12 07:55:00,processing,paypal,14.99,0.35,,Belo Horizonte,9.0
3564,414,2024-10-25 12:29:00,processing,credit_card,8.99,7.64,,Recife,5.0
3565,885,2026-02-02 01:15:00,delivered,paypal,0.0,10.21,VIP20,Salvador,4.0
3566,403,2025-08-07 19:30:00,shipped,credit_card,4.99,15.48,,Sao Paulo,5.0
3567,1179,2024-10-17 02:03:00,delivered,debit_card,4.99,6.0,,Recife,2.0
3568,92,2025-05-09 17:07:00,delivered,pix,0.0,16.1,FREESHIP,Campinas,6.0
3569,538,2025-08-29 14:30:00,delivered,pix,14.99,5.5,,Belo Horizonte,8.0
3570,45,2025-03-13 02:16:00,delivered,credit_card,0.0,7.58,,Goiania,5.0
3571,761,2024-10-03 22:30:00,shipped,credit_card,8.99,0.0,,Sao Paulo,9.0
3572,705,2025-11-15 20:43:00,shipped,credit_card,0.0,7.19,WELCOME10,Salvador,3.0
3573,60,2026-01-13 12:55:00,delivered,debit_card,0.0,2.41,,Salvador,9.0
3574,124,2025-05-07 02:40:00,delivered,credit_card,14.99,16.15,,Brasilia,9.0
3575,374,2024-09-01 23:25:00,delivered,credit_card,4.99,11.36,FREESHIP,Brasilia,2.0
3576,385,2025-05-18 14:16:00,delivered,paypal,4.99,3.36,,Curitiba,6.0
3577,210,2025-12-17 23:13:00,delivered,debit_card,0.0,13.43,WELCOME10,Salvador,4.0
3578,19,2024-12-08 22:32:00,shipped,credit_card,8.99,0.0,,Sao Paulo,1.0
3579,829,2025-10-18 11:07:00,returned,credit_card,14.99,3.54,SPRING15,Salvador,1.0
3580,74,2025-04-10 16:13:00,delivered,paypal,14.99,0.0,,Campinas,9.0
3581,551,2025-06-08 06:51:00,delivered,pix,0.0,0.0,,Porto Alegre,1.0
3582,948,2024-08-06 13:59:00,delivered,pix,4.99,5.62,WELCOME10,Sao Paulo,6.0
3583,597,2024-09-25 19:08:00,delivered,boleto,4.99,4.9,WELCOME10,Sao Paulo,8.0
3584,388,2024-04-30 14:35:00,cancelled,credit_card,4.99,8.5,,Goiania,
3585,799,2024-09-19 07:47:00,delivered,pix,4.99,5.3,WELCOME10,Porto Alegre,2.0
3586,1030,2024-09-30 08:17:00,shipped,credit_card,8.99,4.34,,Porto Alegre,1.0
3587,442,2024-01-25 06:11:00,delivered,credit_card,8.99,7.09,VIP20,Recife,1.0
3588,11,2025-12-31 10:09:00,returned,boleto,8.99,12.24,,Rio de Janeiro,7.0
3589,741,2024-06-11 06:53:00,processing,pix,8.99,8.44,SPRING15,Fortaleza,1.0
3590,824,2025-01-25 06:14:00,processing,paypal,4.99,3.72,,Brasilia,1.0
3591,504,2025-01-01 12:22:00,delivered,pix,8.99,1.08,,Sao Paulo,5.0
3592,902,2025-09-03 20:37:00,delivered,credit_card,8.99,1.62,,Sao Paulo,2.0
3593,369,2025-11-30 14:13:00,shipped,credit_card,0.0,4.04,,Goiania,3.0
3594,732,2024-08-08 02:35:00,shipped,credit_card,,8.5,,Belo Horizonte,6.0
3595,161,2025-11-11 17:08:00,delivered,boleto,0.0,0.0,,Recife,1.0
3596,1060,2024-05-09 01:19:00,delivered,boleto,0.0,13.92,,Sao Paulo,9.0
3597,1161,2024-08-31 01:58:00,delivered,pix,8.99,0.0,,Salvador,6.0
3598,446,2025-06-12 11:28:00,delivered,credit_card,8.99,0.53,,Fortaleza,8.0
3599,1077,2026-02-05 04:17:00,delivered,debit_card,4.99,0.0,,Campinas,6.0
3600,215,2025-01-18 02:34:00,processing,credit_card,0.0,3.77,SPRING15,Belo Horizonte,3.0
3601,1056,2024-05-21 13:59:00,delivered,pix,0.0,11.09,,Rio de Janeiro,5.0
3602,1034,2024-12-17 05:55:00,delivered,credit_card,4.99,10.12,,Recife,6.0
3603,1082,2025-06-22 21:46:00,delivered,credit_card,8.99,4.43,SPRING15,Sao Paulo,2.0
3604,500,2024-02-24 16:07:00,delivered,credit_card,8.99,10.26,,Fortaleza,7.0
3605,673,2024-11-06 08:47:00,delivered,credit_card,8.99,0.0,VIP20,Porto Alegre,9.0
3606,31,2025-12-26 09:32:00,delivered,paypal,8.99,5.08,WELCOME10,Florianopolis,9.0
3607,667,2026-01-24 00:32:00,processing,credit_card,4.99,8.99,,Florianopolis,3.0
3608,595,2024-02-12 07:58:00,shipped,credit_card,8.99,23.53,VIP20,Recife,6.0
3609,740,2024-12-20 11:38:00,delivered,pix,4.99,0.0,,Campinas,4.0
3610,160,2024-03-04 16:48:00,shipped,boleto,0.0,2.13,,Porto Alegre,3.0
3611,615,2025-04-02 14:40:00,delivered,credit_card,8.99,8.1,FREESHIP,Fortaleza,8.0
3612,369,2025-01-13 09:56:00,delivered,pix,8.99,0.0,,Brasilia,2.0
3613,591,2026-01-24 18:51:00,delivered,pix,8.99,1.13,WELCOME10,Sao Paulo,4.0
3614,35,2025-05-20 01:45:00,delivered,debit_card,4.99,0.0,VIP20,Fortaleza,5.0
3615,583,2025-07-14 09:36:00,delivered,paypal,0.0,10.96,,Florianopolis,7.0
3616,217,2025-03-22 13:08:00,delivered,paypal,14.99,14.03,,Recife,4.0
3617,1001,2024-04-30 04:21:00,processing,debit_card,8.99,0.0,FREESHIP,Sao Paulo,6.0
3618,346,2025-04-06 13:28:00,delivered,credit_card,8.99,7.78,,Recife,5.0
3619,617,2024-05-06 04:58:00,processing,credit_card,4.99,18.01,WELCOME10,Recife,3.0
3620,739,2024-07-21 02:18:00,delivered,credit_card,8.99,18.84,,Belo Horizonte,6.0
3621,566,2024-04-15 15:58:00,shipped,pix,8.99,9.5,,Porto Alegre,1.0
3622,689,2025-07-23 07:50:00,delivered,credit_card,0.0,2.47,VIP20,Porto Alegre,5.0
3623,745,2025-03-21 05:07:00,shipped,credit_card,8.99,0.0,VIP20,Goiania,7.0
3624,440,2024-07-27 11:50:00,delivered,credit_card,4.99,17.57,FREESHIP,Recife,8.0
3625,850,2025-06-05 01:35:00,delivered,debit_card,0.0,1.54,SPRING15,Florianopolis,6.0
3626,1189,2024-04-03 00:32:00,delivered,credit_card,8.99,7.37,SPRING15,Belo Horizonte,7.0
3627,163,2025-04-30 02:23:00,cancelled,credit_card,4.99,7.26,FREESHIP,Campinas,
3628,658,2024-06-11 02:40:00,delivered,pix,0.0,17.91,WELCOME10,Campinas,8.0
3629,786,2024-02-17 19:43:00,delivered,credit_card,8.99,4.94,WELCOME10,Recife,4.0
3630,74,2025-06-20 18:56:00,delivered,credit_card,0.0,6.9,,Goiania,9.0
3631,51,2024-03-31 01:23:00,delivered,credit_card,0.0,10.82,,Fortaleza,6.0
3632,161,2024-04-05 03:23:00,delivered,pix,4.99,1.75,,Curitiba,4.0
3633,100,2024-02-03 19:45:00,shipped,debit_card,8.99,1.85,WELCOME10,Florianopolis,4.0
3634,445,2025-08-07 13:15:00,delivered,credit_card,4.99,0.0,WELCOME10,Sao Paulo,8.0
3635,484,2025-07-10 17:40:00,delivered,credit_card,14.99,0.0,WELCOME10,Rio de Janeiro,8.0
3636,1147,2025-06-29 19:13:00,shipped,boleto,4.99,0.5,,Salvador,9.0
3637,1065,2024-04-11 13:49:00,delivered,credit_card,4.99,0.0,WELCOME10,Curitiba,8.0
3638,277,2026-01-26 00:34:00,processing,paypal,8.99,9.12,FREESHIP,Brasilia,4.0
3639,603,2024-07-09 23:49:00,shipped,credit_card,4.99,5.65,,Brasilia,7.0
3640,846,2024-11-10 08:54:00,delivered,credit_card,0.0,15.1,VIP20,Belo Horizonte,1.0
3641,341,2026-02-18 15:38:00,delivered,paypal,0.0,15.88,WELCOME10,Goiania,7.0
3642,671,2025-06-14 02:43:00,delivered,credit_card,0.0,22.13,VIP20,Curitiba,9.0
3643,559,2025-09-16 18:10:00,cancelled,credit_card,0.0,9.77,WELCOME10,Goiania,
