touch_id,customer_id,campaign_name,channel,sent_at,opened,clicked,converted,device_type
1132,1184,Retention Nudge,social_ad,2024-09-28 00:00:00,1,1,0,desktop
1133,384,Summer Promo,social_ad,2025-12-29 03:00:00,1,0,0,mobile
1134,160,Summer Promo,email,2025-02-08 19:00:00,0,0,0,desktop
1135,522,Black Friday,sms,2025-04-11 12:00:00,1,0,0,desktop
1136,749,Holiday Push,social_ad,2025-08-12 17:00:00,1,0,0,mobile
1137,608,Back to School,sms,2025-04-03 14:00:00,1,0,0,mobile
1138,430,Creator Campaign,email,2024-06-20 14:00:00,1,0,1,tablet
1139,1133,Retention Nudge,sms,2024-11-18 18:00:00,1,1,0,mobile
1140,936,Retention Nudge,social_ad,2024-09-25 01:00:00,1,0,0,desktop
1141,660,Holiday Push,social_ad,2024-01-27 23:00:00,1,0,1,mobile
1142,317,Creator Campaign,email,2024-11-03 14:00:00,0,0,0,desktop
1143,274,Black Friday,email,2024-02-19 19:00:00,0,0,0,mobile
1144,796,Black Friday,social_ad,2025-03-19 08:00:00,1,0,0,mobile
1145,291,Retention Nudge,social_ad,2025-12-05 10:00:00,1,1,1,mobile
1146,941,Retention Nudge,push,2025-08-24 13:00:00,1,0,0,mobile
1147,515,Creator Campaign,push,2026-01-04 19:00:00,1,0,0,desktop
1148,1027,Winback Flow,email,2025-04-27 03:00:00,1,0,0,mobile
1149,880,Summer Promo,push,2025-09-10 02:00:00,1,0,0,desktop
1150,90,Retention Nudge,email,2025-02-23 17:00:00,1,0,0,mobile
1151,235,Creator Campaign,social_ad,2025-05-16 07:00:00,0,0,0,mobile
1152,59,Black Friday,email,2026-01-13 01:00:00,0,1,0,mobile
1153,1166,Creator Campaign,email,2024-03-22 14:00:00,0,0,0,mobile
1154,823,Creator Campaign,sms,2025-04-27 15:00:00,1,0,0,mobile
1155,96,Retention Nudge,social_ad,2025-01-27 21:00:00,1,1,0,tablet
1156,328,Black Friday,push,2024-02-23 05:00:00,1,1,1,tablet
1157,512,Summer Promo,email,2024-01-15 00:00:00,1,1,1,tablet
1158,881,Creator Campaign,email,2025-12-06 22:00:00,0,0,1,desktop
1159,445,Creator Campaign,social_ad,2024-11-11 04:00:00,1,0,0,mobile
1160,280,Black Friday,email,2025-06-07 05:00:00,1,0,0,desktop
1161,655,Retention Nudge,push,2024-09-11 10:00:00,0,0,0,mobile
1162,61,Summer Promo,push,2024-07-04 04:00:00,0,0,0,mobile
1163,208,Winback Flow,sms,2025-09-08 09:00:00,0,1,0,mobile
1164,689,Retention Nudge,email,2024-06-18 08:00:00,1,0,0,desktop
1165,823,Summer Promo,email,2025-11-01 22:00:00,1,0,0,desktop
1166,223,Summer Promo,email,2024-07-09 20:00:00,1,0,0,mobile
1167,48,Summer Promo,push,2024-05-31 23:00:00,0,0,0,mobile
1168,529,Black Friday,push,2024-06-22 11:00:00,1,0,0,desktop
1169,1182,Holiday Push,email,2025-10-24 00:00:00,1,0,0,mobile
1170,164,Summer Promo,email,2024-09-15 03:00:00,0,0,0,mobile
1171,825,Black Friday,email,2024-07-12 18:00:00,1,0,0,desktop
1172,713,Back to School,social_ad,2024-12-07 08:00:00,1,0,0,mobile
1173,642,Holiday Push,email,2024-06-12 10:00:00,1,0,0,mobile
1174,798,Creator Campaign,email,2024-04-09 14:00:00,1,0,0,desktop
1175,1148,Holiday Push,email,2024-11-23 13:00:00,1,0,0,desktop
1176,621,Referral Blast,email,2024-08-13 13:00:00,1,0,0,mobile
1177,54,Retention Nudge,email,2025-09-08 10:00:00,1,0,0,mobile
1178,362,Retention Nudge,social_ad,2025-09-05 20:00:00,1,1,0,desktop
1179,1048,Back to School,social_ad,2025-02-21 04:00:00,1,0,0,mobile
1180,760,Black Friday,email,2025-09-22 15:00:00,0,0,0,mobile
1181,313,Summer Promo,email,2025-11-23 15:00:00,1,1,0,mobile
1182,393,Winback Flow,email,2024-03-01 23:00:00,1,0,0,desktop
1183,588,Holiday Push,social_ad,2025-12-29 03:00:00,1,1,0,desktop
1184,21,Back to School,email,2025-12-10 06:00:00,1,1,0,mobile
1185,614,Referral Blast,push,2025-02-19 03:00:00,0,0,0,mobile
1186,1045,Black Friday,sms,2024-08-30 05:00:00,0,1,0,desktop
1187,1083,Holiday Push,email,2025-05-27 11:00:00,1,1,0,mobile
1188,594,Holiday Push,push,2025-08-14 19:00:00,1,0,0,desktop
1189,1194,Black Friday,email,2025-04-08 01:00:00,1,0,1,desktop
1190,1179,Winback Flow,sms,2024-01-22 13:00:00,1,0,0,mobile
1191,1121,Summer Promo,social_ad,2026-01-16 23:00:00,1,0,0,mobile
1192,1160,Creator Campaign,sms,2024-04-26 17:00:00,1,0,0,desktop
1193,968,Referral Blast,email,2024-05-11 07:00:00,1,0,0,mobile
1194,529,Holiday Push,sms,2024-03-14 01:00:00,1,0,0,mobile
1195,121,Creator Campaign,email,2024-11-06 18:00:00,0,0,1,desktop
1196,215,Creator Campaign,push,2025-05-21 03:00:00,1,1,0,mobile
1197,865,Referral Blast,social_ad,2024-08-16 21:00:00,0,0,0,desktop
1198,1107,Black Friday,social_ad,2024-09-16 13:00:00,1,1,0,mobile
1199,789,Winback Flow,social_ad,2025-09-21 01:00:00,0,1,0,desktop
1200,1081,Retention Nudge,email,2025-12-28 17:00:00,1,1,0,mobile
1201,644,Summer Promo,push,2025-04-23 16:00:00,0,0,0,desktop
1202,388,Winback Flow,push,2025-07-05 00:00:00,0,1,0,mobile
1203,292,Referral Blast,email,2025-09-05 03:00:00,1,0,0,desktop
1204,992,Summer Promo,push,2025-10-21 14:00:00,1,0,0,desktop
1205,689,Creator Campaign,social_ad,2025-09-24 01:00:00,1,0,0,desktop
1206,1109,Creator Campaign,social_ad,2024-07-14 21:00:00,0,1,0,mobile
1207,682,Retention Nudge,social_ad,2026-01-30 15:00:00,0,1,0,mobile
1208,1039,Black Friday,email,2024-03-18 23:00:00,1,0,0,mobile
1209,699,Winback Flow,email,2025-12-12 19:00:00,0,0,0,tablet
1210,516,Referral Blast,email,2024-08-05 23:00:00,1,0,0,desktop
1211,925,Winback Flow,push,2024-07-03 18:00:00,1,1,0,desktop
1212,471,Back to School,email,2025-10-18 01:00:00,0,0,0,desktop
1213,948,Summer Promo,social_ad,2025-08-05 23:00:00,1,0,0,desktop
1214,416,Retention Nudge,social_ad,2026-01-19 15:00:00,0,0,0,desktop
1215,7,Winback Flow,email,2024-08-25 16:00:00,1,0,0,tablet
1216,186,Creator Campaign,social_ad,2024-02-01 08:00:00,1,0,0,tablet
1217,397,Winback Flow,social_ad,2024-09-19 21:00:00,1,0,0,desktop
1218,856,Winback Flow,email,2024-06-17 20:00:00,1,0,0,mobile
1219,640,Retention Nudge,social_ad,2026-01-16 21:00:00,1,0,0,desktop
1220,253,Summer Promo,email,2025-10-12 09:00:00,1,0,0,mobile
1221,274,Black Friday,social_ad,2024-01-09 08:00:00,0,1,0,desktop
1222,29,Summer Promo,email,2024-07-29 04:00:00,0,0,0,desktop
1223,1130,Back to School,email,2024-02-04 22:00:00,0,0,0,desktop
1224,1120,Holiday Push,email,2025-01-31 11:00:00,1,0,0,desktop
1225,390,Black Friday,social_ad,2025-01-19 05:00:00,0,0,0,desktop
1226,1151,Retention Nudge,push,2024-08-16 08:00:00,1,0,0,tablet
1227,138,Black Friday,sms,2025-05-12 16:00:00,1,0,0,tablet
1228,612,Referral Blast,email,2025-09-22 07:00:00,0,0,0,desktop
1229,131,Summer Promo,sms,2024-06-20 02:00:00,1,0,0,mobile
1230,579,Summer Promo,email,2024-10-18 14:00:00,0,0,0,mobile
1231,645,Retention Nudge,email,2025-02-10 14:00:00,1,1,0,mobile
1232,347,Referral Blast,email,2025-05-13 07:00:00,1,0,0,mobile
1233,174,Summer Promo,email,2025-12-19 10:00:00,1,1,0,desktop
1234,513,Black Friday,email,2025-12-26 20:00:00,0,0,0,mobile
1235,860,Creator Campaign,push,2024-04-21 10:00:00,0,1,0,mobile
1236,389,Summer Promo,sms,2024-03-12 14:00:00,1,0,0,desktop
1237,574,Summer Promo,email,2024-03-29 05:00:00,1,0,0,desktop
1238,238,Referral Blast,email,2024-08-19 04:00:00,1,0,0,desktop
1239,939,Holiday Push,email,2026-01-16 18:00:00,0,0,0,desktop
1240,518,Retention Nudge,sms,2025-08-09 04:00:00,0,0,0,desktop
1241,817,Back to School,social_ad,2025-04-30 22:00:00,1,0,0,tablet
1242,561,Back to School,email,2024-04-26 14:00:00,1,1,0,mobile
1243,671,Creator Campaign,email,2024-02-19 07:00:00,0,0,0,desktop
1244,419,Winback Flow,push,2025-10-13 22:00:00,1,1,0,mobile
1245,81,Summer Promo,email,2025-12-25 01:00:00,1,0,0,mobile
1246,1067,Referral Blast,social_ad,2024-12-06 12:00:00,0,1,0,desktop
1247,920,Back to School,email,2024-10-04 03:00:00,1,0,0,tablet
1248,431,Summer Promo,email,2024-06-08 15:00:00,1,0,0,mobile
1249,801,Black Friday,email,2024-10-04 01:00:00,1,0,0,desktop
1250,676,Winback Flow,email,2025-08-01 15:00:00,1,1,0,mobile
1251,466,Back to School,email,2024-09-26 03:00:00,0,1,0,desktop
1252,398,Winback Flow,email,2024-07-05 12:00:00,1,0,0,mobile
1253,12,Creator Campaign,push,2026-01-05 22:00:00,0,1,0,mobile
1254,656,Holiday Push,push,2025-11-15 03:00:00,0,0,1,desktop
1255,1186,Retention Nudge,email,2024-02-26 17:00:00,1,0,0,mobile
1256,1033,Holiday Push,email,2024-05-14 04:00:00,0,0,0,mobile
1257,311,Creator Campaign,push,2024-07-25 01:00:00,0,0,0,mobile
1258,460,Retention Nudge,email,2024-05-28 02:00:00,0,0,0,mobile
1259,63,Retention Nudge,push,2024-07-30 14:00:00,1,0,0,mobile
1260,660,Referral Blast,push,2024-09-16 21:00:00,1,0,0,desktop
1261,444,Creator Campaign,email,2025-12-17 01:00:00,0,1,0,tablet
1262,839,Winback Flow,social_ad,2025-10-25 16:00:00,0,0,0,tablet
1263,337,Referral Blast,push,2024-01-17 15:00:00,1,0,1,mobile
1264,398,Summer Promo,sms,2025-09-26 09:00:00,1,1,0,mobile
1265,286,Winback Flow,email,2024-02-05 13:00:00,0,0,0,mobile
1266,385,Black Friday,push,2025-05-30 14:00:00,1,0,0,mobile
1267,253,Creator Campaign,sms,2024-10-07 10:00:00,1,0,0,desktop
1268,757,Black Friday,push,2024-05-21 18:00:00,1,0,0,tablet
1269,905,Black Friday,push,2024-04-29 19:00:00,0,0,0,desktop
1270,299,Summer Promo,push,2025-11-21 21:00:00,0,0,0,mobile
1271,688,Referral Blast,social_ad,2025-07-03 23:00:00,0,0,0,desktop
1272,786,Referral Blast,social_ad,2024-12-07 17:00:00,1,1,0,mobile
1273,496,Back to School,email,2025-05-26 19:00:00,0,1,0,mobile
1274,82,Creator Campaign,email,2024-05-02 12:00:00,0,0,0,mobile
1275,969,Referral Blast,push,2025-10-22 04:00:00,1,0,0,mobile
1276,402,Creator Campaign,social_ad,2025-06-09 13:00:00,1,0,0,mobile
1277,607,Winback Flow,email,2026-01-17 22:00:00,0,0,0,desktop
1278,859,Retention Nudge,social_ad,2025-07-01 14:00:00,1,0,0,desktop
1279,803,Black Friday,email,2025-01-05 23:00:00,0,0,0,tablet
1280,273,Creator Campaign,social_ad,2026-02-02 03:00:00,0,0,0,desktop
1281,837,Referral Blast,sms,2025-06-26 01:00:00,0,0,0,desktop
1282,652,Holiday Push,sms,2025-09-12 11:00:00,1,0,0,mobile
1283,216,Referral Blast,push,2024-06-10 03:00:00,1,1,0,mobile
1284,679,Creator Campaign,social_ad,2024-02-06 22:00:00,1,0,0,mobile
1285,815,Winback Flow,email,2024-08-05 02:00:00,1,0,0,mobile
1286,784,Winback Flow,email,2024-04-22 10:00:00,0,0,0,desktop
1287,1134,Creator Campaign,email,2025-02-04 15:00:00,1,1,0,desktop
1288,909,Referral Blast,push,2025-12-02 10:00:00,1,0,0,mobile
1289,433,Winback Flow,push,2026-02-11 03:00:00,1,0,0,mobile
1290,233,Holiday Push,email,2024-10-01 02:00:00,1,0,0,mobile
1291,302,Holiday Push,email,2024-05-13 19:00:00,0,0,0,mobile
1292,1065,Referral Blast,email,2025-10-09 17:00:00,0,0,0,mobile
1293,554,Referral Blast,sms,2024-03-09 00:00:00,0,0,0,tablet
1294,1129,Referral Blast,push,2024-06-21 06:00:00,1,0,0,mobile
1295,665,Summer Promo,email,2025-10-06 21:00:00,1,1,0,desktop
1296,520,Creator Campaign,social_ad,2025-10-03 05:00:00,1,0,0,mobile
1297,820,Back to School,email,2025-04-06 19:00:00,1,0,0,mobile
1298,733,Winback Flow,email,2024-11-23 22:00:00,1,0,1,desktop
1299,89,Retention Nudge,email,2024-10-23 11:00:00,0,0,0,mobile
1300,662,Holiday Push,email,2025-05-28 10:00:00,0,0,0,desktop
1301,1061,Referral Blast,email,2024-09-24 17:00:00,1,0,0,mobile
1302,1054,Black Friday,sms,2024-12-09 19:00:00,0,0,0,tablet
1303,90,Winback Flow,email,2025-10-09 22:00:00,0,1,0,mobile
1304,104,Holiday Push,email,2025-01-31 18:00:00,1,0,0,desktop
1305,1187,Summer Promo,email,2024-11-09 07:00:00,1,1,1,desktop
1306,1055,Winback Flow,email,2025-07-15 15:00:00,1,0,0,mobile
1307,1185,Summer Promo,email,2025-06-24 17:00:00,0,0,1,desktop
1308,1116,Holiday Push,email,2025-08-14 09:00:00,1,1,0,desktop
1309,3,Black Friday,email,2024-11-07 08:00:00,1,0,0,mobile
1310,300,Back to School,email,2025-02-09 01:00:00,0,0,0,mobile
1311,72,Back to School,sms,2025-02-01 18:00:00,1,0,0,desktop
1312,750,Summer Promo,social_ad,2025-08-07 20:00:00,1,0,0,desktop
1313,100,Creator Campaign,email,2025-09-02 09:00:00,1,0,1,mobile
1314,272,Creator Campaign,sms,2024-12-19 21:00:00,1,1,0,desktop
1315,1079,Summer Promo,email,2024-04-17 18:00:00,1,0,0,tablet
1316,38,Creator Campaign,social_ad,2025-08-10 19:00:00,0,0,0,desktop
1317,1018,Retention Nudge,email,2024-07-10 00:00:00,1,0,0,mobile
1318,398,Back to School,push,2025-04-21 15:00:00,0,0,0,mobile
1319,1031,Summer Promo,email,2024-02-22 17:00:00,1,0,0,mobile
1320,471,Black Friday,sms,2024-04-02 10:00:00,0,1,1,mobile
1321,1188,Retention Nudge,email,2024-01-21 05:00:00,0,0,0,mobile
1322,416,Back to School,email,2024-08-13 06:00:00,0,0,0,mobile
1323,920,Creator Campaign,social_ad,2025-01-31 14:00:00,1,1,0,mobile
1324,289,Winback Flow,social_ad,2024-03-03 11:00:00,1,0,0,desktop
1325,1185,Referral Blast,email,2025-07-31 15:00:00,1,1,0,desktop
1326,480,Black Friday,email,2024-05-19 11:00:00,0,0,0,tablet
1327,208,Black Friday,email,2025-07-07 09:00:00,1,0,1,mobile
1328,920,Back to School,social_ad,2025-12-23 04:00:00,1,0,0,desktop
1329,213,Retention Nudge,email,2025-08-25 20:00:00,1,0,0,mobile
1330,766,Retention Nudge,push,2024-08-17 04:00:00,0,0,0,desktop
1331,287,Winback Flow,email,2024-08-13 07:00:00,1,0,1,desktop
1332,1066,Creator Campaign,push,2025-12-20 11:00:00,1,1,1,mobile
1333,1043,Summer Promo,email,2026-02-14 17:00:00,0,0,0,mobile
1334,36,Referral Blast,email,2024-09-23 20:00:00,1,0,0,desktop
1335,866,Referral Blast,email,2024-11-07 02:00:00,1,1,1,mobile
1336,564,Holiday Push,social_ad,2024-06-25 15:00:00,1,1,0,tablet
1337,200,Summer Promo,email,2024-06-30 04:00:00,0,0,0,mobile
1338,230,Black Friday,email,2024-05-11 21:00:00,0,0,0,mobile
1339,668,Back to School,sms,2024-03-31 23:00:00,1,0,0,desktop
1340,557,Summer Promo,social_ad,2024-11-04 20:00:00,1,0,0,mobile
1341,1054,Winback Flow,social_ad,2024-11-13 20:00:00,0,1,0,mobile
1342,32,Holiday Push,email,2026-02-09 11:00:00,0,0,0,desktop
1343,612,Summer Promo,social_ad,2024-05-29 21:00:00,1,0,0,mobile
1344,150,Referral Blast,email,2026-02-13 13:00:00,1,0,0,mobile
1345,145,Referral Blast,email,2024-01-19 21:00:00,0,0,0,desktop
1346,192,Summer Promo,sms,2025-02-02 17:00:00,0,0,0,desktop
1347,210,Holiday Push,email,2024-01-04 15:00:00,1,0,0,mobile
1348,993,Referral Blast,push,2024-09-09 15:00:00,0,1,0,desktop
1349,1003,Retention Nudge,email,2025-11-25 18:00:00,1,0,0,mobile
1350,686,Referral Blast,email,2024-08-25 00:00:00,0,0,0,desktop
1351,622,Creator Campaign,push,2024-04-07 22:00:00,1,0,0,desktop
1352,22,Back to School,email,2025-10-11 12:00:00,1,0,0,mobile
1353,1011,Summer Promo,email,2025-04-02 06:00:00,0,0,0,desktop
1354,631,Holiday Push,email,2024-06-25 01:00:00,1,0,0,mobile
1355,365,Referral Blast,sms,2024-02-10 07:00:00,1,0,0,mobile
1356,19,Back to School,social_ad,2025-11-22 09:00:00,0,0,0,desktop
1357,42,Creator Campaign,social_ad,2024-10-17 09:00:00,0,0,0,desktop
1358,155,Creator Campaign,email,2024-04-15 05:00:00,1,0,0,desktop
1359,702,Back to School,email,2025-03-31 17:00:00,1,1,0,tablet
1360,421,Winback Flow,sms,2025-03-10 22:00:00,1,0,0,mobile
1361,410,Back to School,social_ad,2025-11-02 09:00:00,1,0,0,desktop
1362,561,Holiday Push,email,2025-02-13 02:00:00,0,0,0,mobile
1363,67,Black Friday,email,2024-12-11 11:00:00,1,1,0,mobile
1364,33,Referral Blast,email,2024-03-27 05:00:00,1,0,0,mobile
1365,170,Back to School,social_ad,2024-09-14 07:00:00,1,0,0,desktop
1366,891,Referral Blast,email,2024-06-12 16:00:00,0,0,0,desktop
1367,877,Back to School,email,2025-07-03 13:00:00,1,0,0,mobile
1368,708,Summer Promo,email,2025-04-13 14:00:00,1,0,1,mobile
1369,818,Back to School,sms,2025-01-27 09:00:00,1,0,0,mobile
1370,413,Retention Nudge,email,2025-09-16 16:00:00,1,0,0,mobile
1371,423,Retention Nudge,push,2025-01-26 07:00:00,0,0,0,desktop
1372,1165,Summer Promo,email,2024-06-03 01:00:00,0,1,0,mobile
1373,194,Holiday Push,email,2024-10-16 16:00:00,1,0,0,mobile
1374,727,Retention Nudge,email,2025-02-20 16:00:00,0,1,1,desktop
1375,1193,Winback Flow,email,2024-07-14 02:00:00,1,0,0,desktop
1376,4,Retention Nudge,email,2025-08-15 21:00:00,0,0,0,desktop
1377,967,Holiday Push,push,2025-12-05 16:00:00,0,0,0,desktop
1378,624,Referral Blast,push,2024-02-04 02:00:00,1,0,0,mobile
1379,1056,Black Friday,email,2025-01-24 03:00:00,0,0,0,mobile
1380,336,Back to School,push,2025-04-25 01:00:00,0,0,0,desktop
1381,468,Retention Nudge,social_ad,2025-05-02 22:00:00,0,1,0,tablet
1382,546,Holiday Push,social_ad,2025-09-28 04:00:00,0,0,0,mobile
1383,1103,Black Friday,email,2025-02-03 14:00:00,0,0,0,mobile
1384,625,Winback Flow,email,2024-08-24 02:00:00,1,1,0,mobile
1385,574,Retention Nudge,sms,2025-12-07 12:00:00,1,0,0,mobile
1386,60,Winback Flow,push,2024-06-10 10:00:00,0,0,0,mobile
1387,360,Back to School,email,2025-06-04 16:00:00,1,0,0,mobile
1388,543,Creator Campaign,push,2024-08-31 04:00:00,0,1,0,desktop
1389,842,Black Friday,email,2025-10-09 06:00:00,0,0,0,desktop
1390,625,Retention Nudge,email,2025-08-07 13:00:00,0,0,0,mobile
1391,918,Back to School,social_ad,2026-01-05 21:00:00,0,1,0,tablet
1392,437,Holiday Push,sms,2025-11-25 15:00:00,1,1,0,mobile
1393,1008,Retention Nudge,email,2024-06-01 07:00:00,1,1,0,tablet
1394,338,Holiday Push,push,2024-06-09 08:00:00,0,0,0,desktop
1395,178,Creator Campaign,email,2025-09-10 05:00:00,1,0,0,mobile
1396,284,Retention Nudge,push,2024-09-09 07:00:00,0,0,0,mobile
1397,806,Winback Flow,email,2024-11-09 00:00:00,1,0,0,mobile
1398,826,Summer Promo,sms,2024-03-14 16:00:00,1,0,0,mobile
1399,592,Creator Campaign,social_ad,2025-12-02 19:00:00,1,0,0,desktop
1400,733,Back to School,sms,2025-02-17 00:00:00,1,0,0,mobile
1401,307,Creator Campaign,email,2025-02-09 18:00:00,1,1,0,mobile
1402,760,Winback Flow,social_ad,2025-04-03 08:00:00,1,1,0,mobile
1403,833,Summer Promo,email,2024-01-28 11:00:00,0,0,0,mobile
1404,1073,Winback Flow,email,2025-09-24 11:00:00,0,1,0,mobile
1405,171,Holiday Push,email,2024-06-20 12:00:00,0,0,0,desktop
1406,1194,Back to School,sms,2025-03-15 23:00:00,0,0,1,mobile
1407,567,Creator Campaign,push,2024-04-07 06:00:00,1,0,0,desktop
1408,1070,Back to School,email,2024-08-15 20:00:00,1,0,0,mobile
1409,320,Referral Blast,social_ad,2025-11-22 02:00:00,1,1,0,mobile
1410,97,Retention Nudge,push,2024-12-13 17:00:00,1,0,0,mobile
1411,803,Winback Flow,sms,2024-07-08 10:00:00,1,0,0,mobile
1412,907,Creator Campaign,sms,2024-06-22 02:00:00,0,0,0,mobile
1413,893,Creator Campaign,social_ad,2024-10-03 15:00:00,1,0,0,desktop
1414,609,Back to School,email,2024-02-18 09:00:00,1,0,0,tablet
1415,302,Winback Flow,email,2024-02-29 09:00:00,1,0,0,tablet
1416,592,Summer Promo,email,2024-09-29 03:00:00,0,0,0,mobile
1417,853,Creator Campaign,email,2024-05-29 22:00:00,0,0,0,mobile
1418,318,Black Friday,email,2024-11-18 12:00:00,0,0,0,mobile
1419,810,Retention Nudge,social_ad,2025-03-08 02:00:00,0,1,0,mobile
1420,828,Back to School,push,2024-02-26 08:00:00,1,0,1,mobile
1421,55,Referral Blast,email,2024-10-31 07:00:00,0,0,0,mobile
1422,899,Referral Blast,email,2026-01-06 00:00:00,1,0,0,desktop
1423,949,Retention Nudge,social_ad,2024-06-13 09:00:00,0,1,0,desktop
1424,21,Back to School,social_ad,2025-02-06 12:00:00,1,0,0,desktop
1425,447,Summer Promo,email,2024-12-31 22:00:00,0,0,0,mobile
1426,985,Black Friday,push,2024-03-14 06:00:00,1,0,0,mobile
1427,430,Retention Nudge,email,2026-02-13 16:00:00,1,0,0,desktop
1428,979,Black Friday,email,2025-04-18 09:00:00,0,0,0,mobile
1429,460,Retention Nudge,social_ad,2025-01-20 12:00:00,0,1,0,tablet
1430,987,Holiday Push,push,2025-05-19 15:00:00,0,0,1,mobile
1431,361,Back to School,email,2024-07-08 09:00:00,1,0,1,tablet
1432,989,Creator Campaign,email,2024-09-20 05:00:00,1,1,0,mobile
1433,148,Retention Nudge,push,2025-06-06 09:00:00,0,1,0,mobile
1434,1007,Winback Flow,push,2024-06-29 17:00:00,0,1,0,tablet
1435,218,Winback Flow,email,2025-10-17 13:00:00,0,0,1,tablet
1436,1034,Retention Nudge,push,2024-05-16 23:00:00,1,1,0,desktop
1437,217,Summer Promo,push,2024-05-28 13:00:00,1,0,0,tablet
1438,1195,Summer Promo,social_ad,2024-06-12 08:00:00,1,0,0,mobile
1439,946,Creator Campaign,push,2025-09-19 17:00:00,1,1,0,mobile
1440,1162,Referral Blast,email,2025-04-04 19:00:00,1,0,1,mobile
1441,1035,Retention Nudge,sms,2025-09-06 09:00:00,1,0,0,mobile
1442,639,Winback Flow,email,2024-03-16 18:00:00,1,0,0,mobile
1443,834,Referral Blast,email,2025-12-10 01:00:00,1,0,0,tablet
1444,250,Back to School,email,2025-12-24 17:00:00,1,0,1,desktop
1445,711,Retention Nudge,social_ad,2024-06-30 14:00:00,0,1,0,desktop
1446,22,Holiday Push,push,2025-02-15 02:00:00,0,0,0,desktop
1447,1145,Winback Flow,push,2024-10-28 01:00:00,0,0,0,mobile
1448,385,Creator Campaign,email,2025-03-11 15:00:00,1,0,1,mobile
1449,1068,Summer Promo,sms,2024-05-26 10:00:00,1,0,0,mobile
1450,546,Back to School,email,2025-02-06 16:00:00,1,1,1,desktop
1451,62,Holiday Push,push,2025-06-17 02:00:00,0,0,0,mobile
1452,566,Retention Nudge,email,2025-01-22 05:00:00,1,0,0,tablet
1453,793,Back to School,email,2025-04-16 02:00:00,1,0,0,mobile
1454,398,Referral Blast,social_ad,2024-12-21 12:00:00,1,0,0,mobile
1455,1097,Referral Blast,email,2025-10-06 22:00:00,0,0,0,mobile
1456,650,Black Friday,email,2026-01-26 13:00:00,1,0,0,tablet
1457,53,Black Friday,push,2024-03-12 05:00:00,0,0,0,desktop
1458,228,Back to School,email,2024-12-10 08:00:00,0,1,0,mobile
1459,1029,Winback Flow,push,2024-12-29 04:00:00,1,0,0,mobile
1460,991,Summer Promo,sms,2024-01-27 23:00:00,0,1,1,mobile
1461,614,Holiday Push,social_ad,2025-05-28 13:00:00,1,1,0,mobile
1462,16,Winback Flow,push,2025-04-20 15:00:00,1,1,1,mobile
1463,1191,Referral Blast,email,2024-04-26 13:00:00,1,0,1,mobile
1464,34,Creator Campaign,email,2025-01-19 04:00:00,0,0,0,mobile
1465,491,Winback Flow,email,2026-02-01 04:00:00,1,0,0,desktop
1466,258,Back to School,email,2024-07-16 12:00:00,1,1,1,mobile
1467,820,Black Friday,social_ad,2025-05-18 00:00:00,1,0,0,mobile
1468,1147,Referral Blast,push,2025-01-15 07:00:00,1,0,0,mobile
1469,968,Referral Blast,push,2024-03-14 06:00:00,1,0,0,mobile
1470,678,Retention Nudge,email,2025-07-07 18:00:00,1,0,0,mobile
1471,282,Referral Blast,social_ad,2025-01-31 22:00:00,0,0,0,mobile
1472,604,Black Friday,social_ad,2024-07-25 10:00:00,0,0,0,mobile
1473,139,Back to School,email,2024-08-19 11:00:00,0,1,0,desktop
1474,40,Holiday Push,email,2024-06-15 18:00:00,0,1,0,mobile
1475,1117,Holiday Push,email,2024-11-14 11:00:00,1,0,0,mobile
1476,449,Back to School,email,2025-08-02 13:00:00,1,0,0,desktop
1477,726,Holiday Push,email,2025-12-25 17:00:00,1,0,0,desktop
1478,283,Referral Blast,push,2025-09-09 11:00:00,0,0,0,mobile
1479,696,Holiday Push,email,2024-10-24 01:00:00,1,1,0,desktop
1480,569,Referral Blast,email,2024-02-10 01:00:00,1,1,0,desktop
1481,45,Back to School,email,2024-11-19 02:00:00,1,0,0,mobile
1482,781,Retention Nudge,social_ad,2026-01-20 12:00:00,1,0,0,desktop
1483,765,Summer Promo,push,2025-02-21 00:00:00,1,0,0,desktop
1484,91,Holiday Push,push,2025-07-23 16:00:00,1,0,0,desktop
1485,1165,Holiday Push,email,2025-08-15 10:00:00,1,0,0,mobile
1486,535,Referral Blast,push,2024-06-09 20:00:00,0,0,0,mobile
1487,1032,Referral Blast,social_ad,2024-08-04 18:00:00,0,0,0,mobile
1488,1079,Summer Promo,email,2024-03-28 10:00:00,1,0,0,mobile
1489,505,Black Friday,email,2025-10-03 16:00:00,1,0,0,mobile
1490,768,Black Friday,email,2024-06-15 04:00:00,1,1,1,mobile
1491,346,Back to School,push,2025-05-15 01:00:00,0,0,0,mobile
1492,844,Black Friday,social_ad,2024-04-23 03:00:00,1,0,0,mobile
1493,800,Creator Campaign,push,2025-07-09 23:00:00,1,0,0,desktop
1494,89,Retention Nudge,email,2025-02-16 21:00:00,0,0,0,mobile
1495,373,Back to School,push,2024-06-13 17:00:00,0,1,0,mobile
1496,527,Referral Blast,email,2025-06-21 02:00:00,1,0,0,desktop
1497,807,Referral Blast,email,2025-09-21 16:00:00,1,0,0,tablet
1498,194,Summer Promo,email,2024-12-24 13:00:00,1,0,0,mobile
1499,1131,Referral Blast,social_ad,2025-12-31 15:00:00,0,1,0,mobile
1500,529,Back to School,email,2024-04-23 11:00:00,1,0,0,mobile
