payment_id,order_id,amount_paid,currency,paid_at,payment_status
3230,3230,446.99,BRL,2024-03-22 21:14:00,paid
3231,3231,109.57,BRL,2026-01-21 05:13:00,paid
3232,3232,2333.14,BRL,2025-06-19 13:18:00,paid
3233,3233,1863.38,BRL,2025-07-12 12:08:00,partial_refund
3234,3234,185.05,BRL,2025-04-27 04:33:00,refunded
3235,3235,216.75,BRL,2024-06-02 00:32:00,paid
3236,3236,282.76,BRL,2024-03-22 23:00:00,paid
3237,3237,1286.94,BRL,2025-10-15 20:22:00,paid
3238,3238,1002.17,BRL,2024-07-16 20:08:00,paid
3239,3239,336.72,BRL,2024-09-17 10:13:00,paid
3240,3240,506.17,BRL,2024-03-03 04:49:00,paid
3241,3241,698.7,BRL,2025-07-17 11:52:00,paid
3242,3242,1200.0,BRL,2024-09-17 01:48:00,paid
3243,3243,1221.69,BRL,2025-09-10 23:50:00,paid
3244,3244,858.78,BRL,2024-10-27 03:06:00,paid
3245,3245,935.97,BRL,2025-08-20 13:40:00,paid
3246,3246,254.14,BRL,2025-02-04 10:24:00,paid
3247,3247,842.15,BRL,2026-02-03 21:27:00,paid
3248,3248,420.72,BRL,2025-09-30 02:44:00,paid
3249,3249,1081.08,BRL,2025-04-21 22:28:00,paid
3250,3250,585.44,BRL,2024-09-01 21:39:00,failed
3251,3251,892.16,BRL,2024-06-12 13:17:00,paid
3252,3252,412.43,BRL,2024-07-30 01:05:00,paid
3253,3253,241.54,BRL,2025-06-07 00:44:00,paid
3254,3254,1016.97,BRL,2026-02-16 12:09:00,paid
3255,3255,1335.38,BRL,2025-10-01 01:20:00,paid
3256,3256,832.65,BRL,2024-04-29 11:52:00,paid
3257,3257,227.15,BRL,2025-02-17 14:01:00,failed
3258,3258,233.17,BRL,2025-04-16 02:20:00,paid
3259,3259,1291.92,BRL,2025-04-18 22:58:00,paid
3260,3260,1594.28,BRL,2025-09-18 18:23:00,paid
3261,3261,97.55,BRL,2025-12-05 20:24:00,paid
3262,3262,609.92,BRL,2024-11-03 16:23:00,paid
3263,3263,1066.81,BRL,2024-06-13 22:20:00,paid
3264,3264,1797.24,BRL,2024-03-04 14:57:00,paid
3265,3265,1099.18,BRL,2025-10-27 10:06:00,paid
3266,3266,1431.03,BRL,2025-01-18 15:18:00,partial_refund
3267,3267,549.13,BRL,2025-11-11 04:30:00,paid
3268,3268,495.29,BRL,2024-01-27 16:46:00,paid
3269,3269,549.49,BRL,2025-11-30 07:11:00,paid
3270,3270,429.04,BRL,2024-01-10 23:44:00,paid
3271,3271,1963.52,BRL,2024-10-23 20:53:00,paid
3272,3272,267.89,BRL,2024-06-29 22:05:00,paid
3273,3273,1848.4,BRL,2024-12-28 15:36:00,refunded
3274,3274,502.1,BRL,2025-05-04 19:58:00,paid
3275,3275,1095.68,BRL,2024-06-06 10:19:00,paid
3276,3276,671.91,BRL,2024-04-26 06:51:00,paid
3277,3277,468.45,BRL,2025-05-29 22:23:00,failed
3278,3278,413.23,BRL,2025-12-09 05:57:00,paid
3279,3279,500.93,BRL,2024-09-01 09:52:00,refunded
3280,3280,1646.05,BRL,2025-09-26 02:56:00,paid
3281,3281,588.76,BRL,2024-10-23 18:54:00,failed
3282,3282,1505.79,BRL,2025-07-23 17:41:00,paid
3283,3283,1174.87,BRL,2024-11-05 11:10:00,paid
3284,3284,1925.91,BRL,2025-08-27 01:32:00,partial_refund
3285,3285,539.63,BRL,2025-07-29 23:52:00,failed
3286,3286,20.99,BRL,2025-10-03 12:31:00,paid
3287,3287,87.15,BRL,2025-05-10 02:00:00,paid
3288,3288,258.92,BRL,2025-06-02 15:18:00,paid
3289,3289,726.88,BRL,2026-01-09 06:50:00,paid
3290,3290,767.74,BRL,2024-09-26 18:23:00,paid
3291,3291,1513.32,BRL,2025-05-01 12:22:00,paid
3292,3292,1299.79,BRL,2025-01-01 22:55:00,paid
3293,3293,513.83,BRL,2024-04-30 12:01:00,paid
3294,3294,685.24,BRL,2024-04-05 20:54:00,paid
3295,3295,264.0,BRL,2024-07-11 18:39:00,paid
3296,3296,781.78,BRL,2025-04-17 00:00:00,paid
3297,3297,649.66,BRL,2025-02-10 21:38:00,paid
3298,3298,335.9,BRL,2025-12-07 14:03:00,paid
3299,3299,1716.43,BRL,2024-01-10 00:37:00,paid
3300,3300,257.25,BRL,2025-07-26 13:12:00,paid
3301,3301,1667.3,BRL,2024-12-11 17:49:00,paid
3302,3302,1606.93,BRL,2025-07-19 06:39:00,failed
3303,3303,101.13,BRL,2025-08-14 15:11:00,paid
3304,3304,2302.36,BRL,2025-12-03 11:35:00,paid
3305,3305,432.99,BRL,2025-09-27 03:57:00,paid
3306,3306,1234.98,BRL,2024-06-18 07:27:00,paid
3307,3307,1927.65,BRL,2024-07-19 12:56:00,paid
3308,3308,14.42,BRL,2024-09-21 22:15:00,paid
3309,3309,466.45,BRL,2025-03-07 08:33:00,paid
3310,3310,1021.04,BRL,2025-02-06 07:31:00,paid
3311,3311,955.46,BRL,2024-12-06 11:56:00,partial_refund
3312,3312,1644.53,BRL,2024-09-23 11:32:00,paid
3313,3313,846.25,BRL,2024-09-16 02:23:00,paid
3314,3314,669.71,BRL,2025-12-20 12:57:00,paid
3315,3315,981.54,BRL,2024-11-10 12:58:00,paid
3316,3316,1118.88,BRL,2025-06-12 19:10:00,paid
3317,3317,196.74,BRL,2024-12-13 22:40:00,paid
3318,3318,414.22,BRL,2026-01-29 12:32:00,partial_refund
3319,3319,1406.88,BRL,2025-04-07 02:17:00,paid
3320,3320,3306.34,BRL,2025-10-09 21:20:00,paid
3321,3321,1040.25,BRL,2025-03-10 00:00:00,paid
3322,3322,517.43,BRL,2025-10-20 04:09:00,paid
3323,3323,1966.37,BRL,2025-08-24 15:58:00,paid
3324,3324,498.42,BRL,2026-01-31 06:24:00,refunded
3325,3325,594.62,BRL,2024-11-28 21:40:00,paid
3326,3326,2182.86,BRL,2024-01-31 22:38:00,paid
3327,3327,608.52,BRL,2025-07-10 03:04:00,paid
3328,3328,1581.06,BRL,2024-09-03 08:52:00,paid
3329,3329,1350.04,BRL,2025-04-19 01:00:00,partial_refund
3330,3330,220.82,BRL,2025-12-30 21:36:00,paid
3331,3331,1522.97,BRL,2024-09-18 09:39:00,paid
3332,3332,996.35,BRL,2026-01-29 22:30:00,paid
3333,3333,747.97,BRL,2025-05-27 00:00:00,paid
3334,3334,945.22,BRL,2025-10-25 14:13:00,paid
3335,3335,1560.13,BRL,2025-12-14 10:37:00,paid
3336,3336,26.81,BRL,2025-07-18 07:52:00,paid
3337,3337,741.35,BRL,2026-01-05 02:43:00,paid
3338,3338,336.53,BRL,2024-04-15 04:43:00,partial_refund
3339,3339,538.25,BRL,2026-01-25 23:15:00,paid
3340,3340,549.59,BRL,2025-07-26 09:05:00,refunded
3341,3341,1196.8,BRL,2024-11-16 22:22:00,paid
3342,3342,1294.59,BRL,2025-10-17 06:30:00,paid
3343,3343,3560.78,BRL,2025-02-19 21:31:00,paid
3344,3344,405.79,BRL,2024-11-29 12:17:00,paid
3345,3345,619.84,BRL,2025-06-14 17:08:00,paid
3346,3346,3048.67,BRL,2025-11-22 16:50:00,paid
3347,3347,448.05,BRL,2026-01-15 18:07:00,paid
3348,3348,665.75,BRL,2025-02-14 08:16:00,refunded
3349,3349,37.6,BRL,2025-05-31 07:03:00,paid
3350,3350,1847.14,BRL,2025-05-16 06:46:00,paid
3351,3351,353.57,BRL,2024-09-03 15:46:00,paid
3352,3352,1040.97,BRL,2025-04-14 00:03:00,paid
3353,3353,1646.44,BRL,2024-12-14 07:11:00,paid
3354,3354,1352.83,BRL,2024-02-01 17:10:00,paid
3355,3355,510.07,BRL,2025-09-21 13:42:00,paid
3356,3356,1817.16,BRL,2025-01-04 23:53:00,paid
3357,3357,617.37,BRL,2025-04-15 02:26:00,paid
3358,3358,592.48,BRL,2024-04-21 22:00:00,paid
3359,3359,3203.37,BRL,2026-02-14 23:37:00,paid
3360,3360,470.55,BRL,2024-03-03 16:40:00,paid
3361,3361,1551.79,BRL,2026-02-08 18:14:00,paid
3362,3362,1947.92,BRL,2025-08-07 16:15:00,paid
3363,3363,603.65,BRL,2025-05-18 23:19:00,paid
3364,3364,1735.58,BRL,2025-09-22 13:22:00,paid
3365,3365,1500.32,BRL,2024-12-14 12:20:00,paid
3366,3366,147.8,BRL,2024-04-01 19:32:00,paid
3367,3367,502.93,BRL,2025-05-25 15:36:00,paid
3368,3368,1546.51,BRL,2024-11-10 10:48:00,failed
3369,3369,541.13,BRL,2025-02-10 19:14:00,paid
3370,3370,595.09,BRL,2024-12-19 05:59:00,failed
3371,3371,275.7,BRL,2025-04-17 08:49:00,paid
3372,3372,2364.33,BRL,2025-06-11 10:09:00,paid
3373,3373,778.86,BRL,2025-01-11 03:08:00,paid
3374,3374,544.68,BRL,2025-08-30 00:03:00,paid
3375,3375,941.0,BRL,2025-09-06 06:12:00,paid
3376,3376,2240.08,BRL,2024-06-02 17:22:00,failed
3377,3377,522.02,BRL,2025-04-21 04:57:00,paid
3378,3378,1180.12,BRL,2024-07-31 03:02:00,paid
3379,3379,741.38,BRL,2024-01-08 17:44:00,paid
3380,3380,575.52,BRL,2026-01-30 14:00:00,paid
3381,3381,876.48,BRL,2025-10-09 20:34:00,paid
3382,3382,1572.15,BRL,2024-05-10 11:41:00,paid
3383,3383,245.56,BRL,2025-04-20 07:28:00,paid
3384,3384,196.8,BRL,2026-02-09 21:43:00,refunded
3385,3385,501.6,BRL,2025-07-07 00:57:00,paid
3386,3386,3229.27,BRL,2024-11-05 23:53:00,paid
3387,3387,37.36,BRL,2024-08-15 14:39:00,paid
3388,3388,2106.76,BRL,2025-10-06 14:12:00,paid
3389,3389,819.38,BRL,2026-01-13 04:33:00,paid
3390,3390,1371.33,BRL,2025-09-09 14:39:00,failed
3391,3391,753.44,BRL,2025-11-24 06:05:00,failed
3392,3392,1136.93,BRL,2025-01-18 18:52:00,failed
3393,3393,2301.4,BRL,2024-05-10 10:00:00,paid
3394,3394,278.62,BRL,2025-02-18 20:42:00,paid
3395,3395,1148.24,BRL,2025-03-03 15:05:00,paid
3396,3396,285.36,BRL,2024-09-09 04:35:00,paid
3397,3397,321.26,BRL,2024-08-24 16:21:00,paid
3398,3398,1328.54,BRL,2024-06-05 03:20:00,paid
3399,3399,864.29,BRL,2024-10-29 06:36:00,paid
3400,3400,44.13,BRL,2025-09-02 09:00:00,paid
3401,3401,621.17,BRL,2025-02-28 11:27:00,paid
3402,3402,339.82,BRL,2024-08-10 01:03:00,paid
3403,3403,635.27,BRL,2026-01-23 14:13:00,paid
3404,3404,749.22,BRL,2024-12-25 23:24:00,paid
3405,3405,349.7,BRL,2026-01-17 06:18:00,paid
3406,3406,335.53,BRL,2025-03-12 21:25:00,paid
3407,3407,197.29,BRL,2024-11-05 17:33:00,paid
3408,3408,322.99,BRL,2024-07-31 23:09:00,paid
3409,3409,679.62,BRL,2025-08-07 20:44:00,paid
3410,3410,2553.71,BRL,2025-10-07 08:05:00,failed
3411,3411,1455.93,BRL,2025-09-05 06:31:00,paid
3412,3412,917.26,BRL,2025-10-15 17:06:00,paid
3413,3413,642.58,BRL,2025-03-04 13:36:00,partial_refund
3414,3414,83.65,BRL,2025-07-06 14:49:00,paid
3415,3415,333.05,BRL,2024-05-13 16:36:00,refunded
3416,3416,44.69,BRL,2025-07-20 06:28:00,failed
3417,3417,278.7,BRL,2024-04-02 18:33:00,paid
3418,3418,199.33,BRL,2024-09-27 11:02:00,paid
3419,3419,1065.9,BRL,2025-02-08 05:47:00,refunded
3420,3420,1621.34,BRL,2025-10-22 18:53:00,paid
3421,3421,512.81,BRL,2024-09-28 07:19:00,failed
3422,3422,566.73,BRL,2024-06-30 03:11:00,paid
3423,3423,62.43,BRL,2025-04-07 02:00:00,paid
3424,3424,814.87,BRL,2025-09-28 09:24:00,paid
3425,3425,469.47,BRL,2025-05-03 12:16:00,paid
3426,3426,482.16,BRL,2025-11-03 23:56:00,paid
3427,3427,949.57,BRL,2024-02-15 07:46:00,refunded
3428,3428,380.36,BRL,2025-12-28 16:45:00,paid
3429,3429,270.45,BRL,2024-11-05 03:20:00,paid
3430,3430,271.76,BRL,2025-07-10 13:45:00,paid
3431,3431,1530.22,BRL,2024-11-19 23:00:00,partial_refund
3432,3432,2088.07,BRL,2025-06-15 00:06:00,paid
3433,3433,307.84,BRL,2024-04-06 17:05:00,partial_refund
3434,3434,624.43,BRL,2025-09-04 09:38:00,paid
3435,3435,642.96,BRL,2024-02-07 11:21:00,paid
3436,3436,1494.97,BRL,2025-08-13 13:34:00,paid
3437,3437,1840.83,BRL,2024-03-19 15:00:00,paid
3438,3438,844.73,BRL,2025-12-25 05:48:00,paid
3439,3439,1133.15,BRL,2025-05-17 22:06:00,paid
3440,3440,1227.17,BRL,2024-05-23 02:48:00,paid
3441,3441,474.14,BRL,2025-07-30 08:02:00,partial_refund
3442,3442,625.39,BRL,2025-04-27 15:23:00,paid
3443,3443,1148.01,BRL,2024-09-18 17:00:00,paid
3444,3444,303.29,BRL,2026-01-28 04:46:00,paid
3445,3445,1705.02,BRL,2024-03-16 13:20:00,paid
3446,3446,995.01,BRL,2025-03-17 01:53:00,paid
3447,3447,982.54,BRL,2025-11-15 22:41:00,paid
3448,3448,1578.59,BRL,2024-07-19 01:11:00,paid
3449,3449,482.58,BRL,2025-08-17 23:58:00,paid
3450,3450,252.68,BRL,2024-10-18 21:21:00,paid
3451,3451,1884.67,BRL,2024-01-21 18:45:00,paid
3452,3452,1701.8,BRL,2024-02-19 09:22:00,paid
3453,3453,749.85,BRL,2024-08-10 13:00:00,paid
3454,3454,566.66,BRL,2024-01-14 08:16:00,paid
3455,3455,68.75,BRL,2025-12-09 19:31:00,paid
3456,3456,2476.51,BRL,2024-10-06 13:36:00,partial_refund
3457,3457,75.1,BRL,2025-02-17 00:37:00,paid
3458,3458,900.72,BRL,2024-05-14 22:29:00,paid
3459,3459,1008.35,BRL,2025-12-01 19:40:00,refunded
3460,3460,1500.86,BRL,2025-05-13 08:09:00,paid
3461,3461,234.07,BRL,2024-10-24 19:22:00,paid
3462,3462,467.62,BRL,2024-07-02 10:54:00,paid
3463,3463,689.48,BRL,2025-02-19 12:38:00,paid
3464,3464,534.13,BRL,2024-04-08 12:54:00,paid
3465,3465,995.49,BRL,2024-05-06 15:18:00,paid
3466,3466,2916.33,BRL,2025-12-03 12:08:00,paid
3467,3467,693.95,BRL,2024-05-20 23:34:00,paid
3468,3468,1233.49,BRL,2024-05-10 08:51:00,paid
3469,3469,298.05,BRL,2025-05-09 20:02:00,refunded
3470,3470,188.74,BRL,2025-12-01 09:02:00,paid
3471,3471,276.08,BRL,2024-07-30 02:45:00,paid
3472,3472,174.74,BRL,2024-07-26 10:09:00,paid
3473,3473,708.02,BRL,2025-06-17 10:47:00,paid
3474,3474,2316.65,BRL,2024-03-05 14:11:00,paid
3475,3475,860.86,BRL,2024-01-09 20:23:00,paid
3476,3476,787.0,BRL,2025-06-11 08:23:00,paid
3477,3477,618.22,BRL,2024-10-22 21:09:00,paid
3478,3478,595.83,BRL,2024-01-07 19:05:00,paid
3479,3479,640.69,BRL,2024-09-21 23:14:00,paid
3480,3480,161.98,BRL,2024-10-14 00:51:00,paid
3481,3481,1033.79,BRL,2025-12-12 06:43:00,paid
3482,3482,483.49,BRL,2025-12-06 09:02:00,paid
3483,3483,91.86,BRL,2024-08-21 02:13:00,paid
3484,3484,353.09,BRL,2024-03-23 16:06:00,refunded
3485,3485,384.62,BRL,2024-06-03 09:10:00,paid
3486,3486,50.13,BRL,2024-08-10 21:21:00,partial_refund
3487,3487,279.97,BRL,2024-05-10 13:13:00,paid
3488,3488,102.5,BRL,2026-02-05 15:52:00,paid
3489,3489,2951.65,BRL,2025-10-16 10:12:00,paid
3490,3490,366.69,BRL,2026-02-14 05:35:00,paid
3491,3491,1159.58,BRL,2024-12-10 11:14:00,partial_refund
3492,3492,202.26,BRL,2024-01-08 08:28:00,paid
3493,3493,870.73,BRL,2025-06-29 04:34:00,paid
3494,3494,824.64,BRL,2025-04-02 02:46:00,refunded
3495,3495,1085.18,BRL,2025-12-01 06:45:00,partial_refund
3496,3496,862.54,BRL,2026-02-07 22:08:00,paid
3497,3497,833.16,BRL,2024-10-29 22:57:00,paid
3498,3498,2671.14,BRL,2025-10-12 03:00:00,partial_refund
3499,3499,311.78,BRL,2025-08-28 19:24:00,paid
3500,3500,1403.26,BRL,2024-08-06 02:38:00,paid
3501,3501,968.96,BRL,2025-11-30 11:14:00,paid
3502,3502,143.75,BRL,2024-06-17 19:27:00,paid
3503,3503,506.9,BRL,2025-10-10 09:14:00,paid
3504,3504,3605.52,BRL,2025-12-18 11:52:00,refunded
3505,3505,641.79,BRL,2025-06-20 16:05:00,paid
3506,3506,67.94,BRL,2024-04-28 11:36:00,paid
3507,3507,720.15,BRL,2024-08-12 16:08:00,refunded
3508,3508,2737.29,BRL,2024-08-07 03:10:00,paid
3509,3509,126.27,BRL,2025-07-24 01:59:00,paid
3510,3510,1271.94,BRL,2024-11-15 23:56:00,paid
3511,3511,1303.85,BRL,2025-04-15 15:46:00,paid
3512,3512,204.97,BRL,2024-08-14 12:24:00,paid
3513,3513,326.98,BRL,2024-01-13 00:43:00,refunded
3514,3514,767.42,BRL,2024-06-07 03:55:00,paid
3515,3515,1142.95,BRL,2025-08-17 06:54:00,paid
3516,3516,236.53,BRL,2025-07-22 08:48:00,paid
3517,3517,800.22,BRL,2024-07-21 00:58:00,paid
3518,3518,1404.55,BRL,2025-08-06 05:42:00,paid
3519,3519,48.95,BRL,2024-10-06 17:22:00,paid
3520,3520,1957.74,BRL,2024-07-29 10:33:00,paid
3521,3521,960.26,BRL,2024-04-25 16:42:00,refunded
3522,3522,336.14,BRL,2024-06-06 08:11:00,paid
3523,3523,275.16,BRL,2025-07-24 21:05:00,paid
3524,3524,300.06,BRL,2025-12-28 23:14:00,paid
3525,3525,937.69,BRL,2024-03-26 22:26:00,failed
3526,3526,1504.07,BRL,2025-10-02 22:23:00,paid
3527,3527,547.39,BRL,2026-02-11 06:58:00,paid
3528,3528,538.83,BRL,2024-12-10 18:31:00,paid
3529,3529,1378.94,BRL,2025-05-02 15:23:00,failed
3530,3530,594.29,BRL,2024-11-12 02:31:00,paid
3531,3531,1130.4,BRL,2025-07-22 00:35:00,paid
3532,3532,910.48,BRL,2024-07-15 06:38:00,paid
3533,3533,1129.01,BRL,2025-01-07 00:02:00,refunded
3534,3534,1473.66,BRL,2024-11-11 16:00:00,paid
3535,3535,876.87,BRL,2025-05-26 19:10:00,paid
3536,3536,776.08,BRL,2024-01-03 23:33:00,paid
3537,3537,290.4,BRL,2025-12-21 19:01:00,paid
3538,3538,1482.29,BRL,2024-04-01 10:57:00,paid
3539,3539,1143.33,BRL,2025-04-10 19:36:00,paid
3540,3540,462.0,BRL,2024-02-07 18:43:00,refunded
3541,3541,1346.69,BRL,2025-04-14 05:27:00,paid
3542,3542,222.75,BRL,2025-01-31 18:36:00,paid
3543,3543,502.12,BRL,2024-04-16 21:54:00,paid
3544,3544,19.88,BRL,2024-06-09 15:29:00,paid
3545,3545,1368.28,BRL,2025-04-22 21:31:00,paid
3546,3546,736.14,BRL,2025-08-23 13:32:00,refunded
3547,3547,833.73,BRL,2025-03-06 02:02:00,paid
3548,3548,974.61,BRL,2025-05-27 12:30:00,paid
3549,3549,16.07,BRL,2024-10-07 08:56:00,paid
3550,3550,397.0,BRL,2025-02-09 15:42:00,paid
3551,3551,298.35,BRL,2024-09-27 23:21:00,paid
3552,3552,530.35,BRL,2025-08-20 20:16:00,paid
3553,3553,310.9,BRL,2024-10-08 14:58:00,paid
3554,3554,1361.76,BRL,2024-09-16 00:49:00,paid
3555,3555,947.75,BRL,2025-07-26 23:17:00,paid
3556,3556,1619.36,BRL,2024-12-06 00:15:00,refunded
3557,3557,3296.65,BRL,2025-05-08 16:00:00,paid
3558,3558,481.05,BRL,2025-01-15 12:37:00,paid
3559,3559,1308.21,BRL,2025-09-07 12:19:00,paid
3560,3560,102.39,BRL,2024-08-14 14:13:00,paid
3561,3561,229.91,BRL,2024-01-02 23:56:00,paid
3562,3562,2044.67,BRL,2024-01-31 10:06:00,paid
3563,3563,523.58,BRL,2025-06-12 07:55:00,paid
3564,3564,281.7,BRL,2024-10-25 12:29:00,refunded
3565,3565,741.27,BRL,2026-02-02 01:15:00,paid
3566,3566,1219.19,BRL,2025-08-07 19:30:00,failed
3567,3567,739.13,BRL,2024-10-17 02:03:00,paid
3568,3568,601.14,BRL,2025-05-09 17:07:00,paid
3569,3569,665.11,BRL,2025-08-29 14:30:00,paid
3570,3570,2084.49,BRL,2025-03-13 02:16:00,paid
3571,3571,136.66,BRL,2024-10-03 22:30:00,paid
3572,3572,1766.38,BRL,2025-11-15 20:43:00,paid
3573,3573,787.82,BRL,2026-01-13 12:55:00,partial_refund
3574,3574,716.06,BRL,2025-05-07 02:40:00,partial_refund
3575,3575,1096.91,BRL,2024-09-01 23:25:00,paid
3576,3576,365.37,BRL,2025-05-18 14:16:00,paid
3577,3577,341.01,BRL,2025-12-17 23:13:00,paid
3578,3578,703.44,BRL,2024-12-08 22:32:00,paid
3579,3579,487.15,BRL,2025-10-18 11:07:00,paid
3580,3580,1367.44,BRL,2025-04-10 16:13:00,paid
3581,3581,1588.28,BRL,2025-06-08 06:51:00,paid
3582,3582,2681.58,BRL,2024-08-06 13:59:00,paid
3583,3583,974.6,BRL,2024-09-25 19:08:00,refunded
3584,3584,163.35,BRL,2024-04-30 14:35:00,paid
3585,3585,2045.28,BRL,2024-09-19 07:47:00,paid
3586,3586,2417.79,BRL,2024-09-30 08:17:00,paid
3587,3587,12.98,BRL,2024-01-25 06:11:00,paid
3588,3588,123.01,BRL,2025-12-31 10:09:00,paid
3589,3589,1539.1,BRL,2024-06-11 06:53:00,paid
3590,3590,769.75,BRL,2025-01-25 06:14:00,refunded
3591,3591,102.19,BRL,2025-01-01 12:22:00,paid
3592,3592,786.26,BRL,2025-09-03 20:37:00,paid
3593,3593,1742.06,BRL,2025-11-30 14:13:00,refunded
3594,3594,502.14,BRL,2024-08-08 02:35:00,paid
3595,3595,855.49,BRL,2025-11-11 17:08:00,paid
3596,3596,73.53,BRL,2024-05-09 01:19:00,paid
3597,3597,901.92,BRL,2024-08-31 01:58:00,paid
3598,3598,1064.88,BRL,2025-06-12 11:28:00,paid
3599,3599,150.5,BRL,2026-02-05 04:17:00,paid
3600,3600,359.4,BRL,2025-01-18 02:34:00,paid
3601,3601,897.88,BRL,2024-05-21 13:59:00,paid
3602,3602,34.65,BRL,2024-12-17 05:55:00,paid
3603,3603,626.23,BRL,2025-06-22 21:46:00,partial_refund
3604,3604,297.47,BRL,2024-02-24 16:07:00,paid
3605,3605,927.34,BRL,2024-11-06 08:47:00,paid
3606,3606,880.67,BRL,2025-12-26 09:32:00,partial_refund
3607,3607,501.27,BRL,2026-01-24 00:32:00,paid
3608,3608,178.4,BRL,2024-02-12 07:58:00,paid
3609,3609,443.49,BRL,2024-12-20 11:38:00,paid
3610,3610,937.59,BRL,2024-03-04 16:48:00,paid
3611,3611,332.29,BRL,2025-04-02 14:40:00,paid
3612,3612,1747.79,BRL,2025-01-13 09:56:00,paid
3613,3613,1597.5,BRL,2026-01-24 18:51:00,paid
3614,3614,413.55,BRL,2025-05-20 01:45:00,paid
3615,3615,1306.38,BRL,2025-07-14 09:36:00,paid
3616,3616,2446.93,BRL,2025-03-22 13:08:00,paid
3617,3617,503.24,BRL,2024-04-30 04:21:00,paid
3618,3618,344.79,BRL,2025-04-06 13:28:00,paid
3619,3619,2833.57,BRL,2024-05-06 04:58:00,paid
3620,3620,579.34,BRL,2024-07-21 02:18:00,paid
3621,3621,413.2,BRL,2024-04-15 15:58:00,paid
3622,3622,1207.23,BRL,2025-07-23 07:50:00,paid
3623,3623,463.06,BRL,2025-03-21 05:07:00,paid
3624,3624,1516.4,BRL,2024-07-27 11:50:00,partial_refund
3625,3625,2840.24,BRL,2025-06-05 01:35:00,paid
3626,3626,695.18,BRL,2024-04-03 00:32:00,refunded
3627,3627,1690.76,BRL,2025-04-30 02:23:00,partial_refund
3628,3628,409.36,BRL,2024-06-11 02:40:00,paid
3629,3629,56.95,BRL,2024-02-17 19:43:00,paid
3630,3630,1395.39,BRL,2025-06-20 18:56:00,partial_refund
3631,3631,270.93,BRL,2024-03-31 01:23:00,paid
3632,3632,3238.23,BRL,2024-04-05 03:23:00,paid
3633,3633,821.12,BRL,2024-02-03 19:45:00,paid
3634,3634,217.19,BRL,2025-08-07 13:15:00,paid
3635,3635,23.38,BRL,2025-07-10 17:40:00,paid
3636,3636,807.53,BRL,2025-06-29 19:13:00,paid
3637,3637,375.46,BRL,2024-04-11 13:49:00,paid
3638,3638,78.71,BRL,2026-01-26 00:34:00,paid
3639,3639,132.13,BRL,2024-07-09 23:49:00,paid
3640,3640,608.96,BRL,2024-11-10 08:54:00,paid
3641,3641,961.51,BRL,2026-02-18 15:38:00,paid
3642,3642,109.5,BRL,2025-06-14 02:43:00,paid
3643,3643,411.51,BRL,2025-09-16 18:10:00,paid
3644,3644,220.91,BRL,2024-11-09 08:24:00,paid
3645,3645,2833.46,BRL,2024-09-12 02:51:00,paid
3646,3646,327.26,BRL,2025-10-31 04:12:00,paid
3647,3647,241.49,BRL,2026-02-16 00:54:00,paid
3648,3648,929.99,BRL,2025-02-03 13:42:00,paid
3649,3649,1279.61,BRL,2024-07-05 04:36:00,partial_refund
3650,3650,2623.81,BRL,2024-09-29 12:35:00,paid
3651,3651,487.24,BRL,2025-04-23 06:14:00,paid
3652,3652,230.22,BRL,2025-11-22 22:04:00,paid
3653,3653,446.96,BRL,2024-11-30 15:32:00,paid
3654,3654,441.8,BRL,2025-08-21 12:43:00,paid
3655,3655,244.62,BRL,2025-04-16 16:24:00,paid
3656,3656,811.32,BRL,2024-03-09 23:08:00,paid
3657,3657,377.21,BRL,2025-10-16 08:38:00,partial_refund
3658,3658,556.84,BRL,2025-04-23 01:23:00,paid
3659,3659,1700.41,BRL,2024-09-14 08:11:00,paid
3660,3660,3288.61,BRL,2025-03-17 14:16:00,paid
3661,3661,702.79,BRL,2024-09-12 10:05:00,paid
3662,3662,633.73,BRL,2025-11-17 21:01:00,paid
3663,3663,750.54,BRL,2024-11-20 17:20:00,paid
3664,3664,746.93,BRL,2024-07-09 22:36:00,paid
3665,3665,210.87,BRL,2025-12-28 06:11:00,paid
3666,3666,409.92,BRL,2024-05-11 06:13:00,paid
3667,3667,1244.36,BRL,2025-09-22 02:47:00,paid
3668,3668,223.31,BRL,2025-06-25 08:22:00,failed
3669,3669,680.85,BRL,2025-02-20 11:39:00,paid
3670,3670,1316.15,BRL,2024-01-20 22:11:00,paid
3671,3671,754.3,BRL,2024-08-08 10:57:00,paid
3672,3672,1032.5,BRL,2025-05-05 23:57:00,paid
3673,3673,1887.27,BRL,2025-09-01 04:57:00,paid
3674,3674,957.24,BRL,2024-12-13 06:52:00,paid
3675,3675,345.26,BRL,2024-02-14 09:15:00,paid
3676,3676,677.39,BRL,2024-07-02 13:27:00,paid
3677,3677,354.08,BRL,2024-07-25 12:05:00,paid
3678,3678,33.03,BRL,2024-05-29 08:29:00,paid
3679,3679,497.16,BRL,2024-02-25 21:15:00,paid
3680,3680,1743.49,BRL,2025-04-10 23:20:00,paid
3681,3681,1121.9,BRL,2025-07-17 15:02:00,refunded
3682,3682,651.2,BRL,2024-07-01 02:44:00,paid
3683,3683,1504.62,BRL,2024-07-03 07:23:00,paid
3684,3684,1123.44,BRL,2024-01-18 20:55:00,paid
3685,3685,549.55,BRL,2024-03-24 13:21:00,paid
3686,3686,695.0,BRL,2024-07-11 04:55:00,failed
