ticket_id,customer_id,order_id,created_at,issue_type,priority,status,channel,satisfaction_score,resolved_in_hours
1013,1149,3947.0,2025-03-23 15:00:00,delivery_issue,high,closed,email,,
1014,1167,,2025-08-08 19:00:00,account_problem,medium,open,email,,15.3
1015,1167,887.0,2025-10-23 03:00:00,account_problem,medium,pending,chat,3.0,
1016,1151,2379.0,2025-11-29 14:00:00,refund_request,medium,pending,email,5.0,9.0
1017,171,1921.0,2025-09-04 22:00:00,damaged_item,high,closed,chat,1.0,71.2
1018,187,2369.0,2025-01-05 10:00:00,delivery_issue,high,closed,phone,,3.6
1019,670,,2025-06-16 12:00:00,account_problem,medium,closed,email,4.0,
1020,928,,2024-08-03 10:00:00,delivery_issue,low,closed,email,4.0,25.4
1021,71,3880.0,2024-05-13 16:00:00,payment_issue,medium,closed,chat,4.0,14.4
1022,837,3292.0,2025-03-20 16:00:00,product_question,medium,pending,chat,4.0,4.5
1023,1092,,2025-01-12 17:00:00,payment_issue,low,pending,email,5.0,
1024,183,571.0,2025-01-29 05:00:00,delivery_issue,low,pending,chat,5.0,
1025,727,3319.0,2026-02-11 02:00:00,payment_issue,low,closed,email,2.0,10.4
1026,424,3782.0,2025-09-20 12:00:00,payment_issue,low,pending,email,4.0,31.2
1027,412,2378.0,2024-03-21 00:00:00,refund_request,medium,pending,chat,4.0,10.4
1028,93,544.0,2024-07-28 21:00:00,delivery_issue,low,closed,chat,3.0,17.5
1029,945,1179.0,2024-12-04 18:00:00,damaged_item,low,closed,email,4.0,7.7
1030,1123,2709.0,2025-01-27 19:00:00,product_question,low,closed,chat,4.0,15.8
1031,1068,2718.0,2024-11-02 06:00:00,refund_request,medium,closed,phone,5.0,18.1
1032,537,818.0,2025-08-03 08:00:00,delivery_issue,medium,closed,chat,4.0,31.7
1033,346,831.0,2024-12-19 22:00:00,payment_issue,medium,closed,email,4.0,
1034,888,,2024-02-16 13:00:00,payment_issue,high,closed,chat,1.0,13.3
1035,11,,2026-02-13 19:00:00,account_problem,medium,closed,chat,4.0,
1036,559,365.0,2024-02-18 20:00:00,account_problem,medium,closed,phone,4.0,30.8
1037,1198,,2024-04-28 10:00:00,product_question,high,closed,email,5.0,22.7
1038,213,,2024-10-25 00:00:00,refund_request,low,closed,chat,4.0,10.6
1039,30,2857.0,2025-11-12 02:00:00,damaged_item,low,closed,chat,4.0,9.6
1040,559,3926.0,2026-01-02 05:00:00,damaged_item,low,closed,chat,5.0,
1041,850,1796.0,2024-09-17 02:00:00,damaged_item,low,closed,chat,4.0,
1042,621,3375.0,2025-04-08 04:00:00,payment_issue,high,closed,email,4.0,25.2
1043,1178,1796.0,2026-01-27 05:00:00,product_question,high,closed,email,5.0,34.1
1044,27,3260.0,2024-10-23 04:00:00,account_problem,low,closed,email,1.0,4.8
1045,929,686.0,2024-10-16 22:00:00,payment_issue,high,closed,phone,3.0,12.6
1046,1170,1944.0,2025-12-17 22:00:00,refund_request,low,closed,phone,1.0,
1047,820,,2025-06-24 20:00:00,delivery_issue,medium,closed,chat,3.0,14.6
1048,886,3705.0,2025-05-30 05:00:00,refund_request,low,closed,chat,5.0,7.4
1049,339,837.0,2024-06-05 09:00:00,account_problem,high,closed,email,,17.4
1050,799,,2024-05-05 08:00:00,damaged_item,low,closed,email,5.0,
1051,1100,,2024-02-10 19:00:00,refund_request,medium,closed,email,5.0,4.1
1052,959,66.0,2025-08-24 22:00:00,damaged_item,high,closed,email,5.0,8.4
1053,734,2023.0,2024-04-13 21:00:00,account_problem,low,closed,chat,1.0,15.8
1054,700,3844.0,2025-10-26 06:00:00,payment_issue,medium,closed,email,,26.8
1055,718,1109.0,2024-07-27 07:00:00,account_problem,low,closed,email,4.0,7.9
1056,106,3189.0,2024-11-11 20:00:00,product_question,medium,closed,phone,5.0,16.8
1057,708,,2025-07-17 14:00:00,delivery_issue,high,closed,email,4.0,14.1
1058,177,3828.0,2025-05-19 04:00:00,delivery_issue,high,closed,email,,20.1
1059,492,1888.0,2024-08-20 00:00:00,account_problem,medium,open,email,5.0,5.4
1060,382,,2024-12-10 12:00:00,refund_request,low,closed,email,4.0,4.7
1061,557,,2025-03-31 08:00:00,product_question,medium,closed,chat,5.0,
1062,144,1933.0,2024-04-12 11:00:00,account_problem,medium,pending,email,4.0,14.8
1063,596,1858.0,2025-07-06 22:00:00,product_question,low,closed,phone,3.0,2.9
1064,405,3542.0,2024-03-29 11:00:00,product_question,medium,closed,phone,5.0,18.0
1065,423,241.0,2025-10-19 20:00:00,account_problem,medium,closed,email,5.0,
1066,506,963.0,2024-03-18 11:00:00,refund_request,medium,closed,chat,5.0,
1067,777,1606.0,2025-03-18 15:00:00,delivery_issue,high,closed,chat,5.0,6.1
1068,401,3431.0,2024-12-02 02:00:00,delivery_issue,low,pending,phone,4.0,9.0
1069,377,1383.0,2025-06-11 20:00:00,payment_issue,medium,closed,phone,,17.0
1070,444,2664.0,2024-11-12 16:00:00,account_problem,high,closed,email,4.0,10.9
1071,916,,2026-02-19 19:00:00,product_question,high,closed,chat,4.0,19.5
1072,728,3329.0,2025-03-24 14:00:00,payment_issue,medium,closed,email,5.0,27.8
1073,710,1813.0,2024-06-29 03:00:00,product_question,low,closed,email,3.0,6.6
1074,603,3175.0,2024-01-07 13:00:00,refund_request,low,pending,chat,,5.5
1075,663,626.0,2024-10-14 01:00:00,product_question,medium,closed,phone,4.0,2.1
1076,1031,3771.0,2024-07-28 00:00:00,damaged_item,medium,pending,email,4.0,
1077,30,2737.0,2024-04-19 12:00:00,product_question,medium,closed,email,4.0,5.5
1078,389,172.0,2025-10-28 08:00:00,product_question,low,closed,chat,4.0,38.0
1079,710,136.0,2024-05-08 12:00:00,payment_issue,medium,pending,email,4.0,
1080,847,1647.0,2024-10-31 05:00:00,payment_issue,low,open,chat,2.0,3.0
1081,384,608.0,2025-02-19 08:00:00,refund_request,medium,pending,email,5.0,10.9
1082,416,,2025-01-31 15:00:00,damaged_item,low,closed,email,5.0,6.3
1083,888,3941.0,2025-05-05 21:00:00,delivery_issue,medium,closed,email,5.0,11.7
1084,792,1524.0,2025-09-02 16:00:00,account_problem,low,closed,email,3.0,8.4
1085,477,730.0,2024-07-30 07:00:00,delivery_issue,low,pending,chat,3.0,11.7
1086,194,1105.0,2025-04-08 00:00:00,damaged_item,low,closed,chat,2.0,17.6
1087,992,,2024-05-03 19:00:00,product_question,high,closed,email,5.0,7.5
1088,193,2320.0,2025-07-07 11:00:00,delivery_issue,low,pending,email,3.0,15.2
1089,727,,2025-03-08 03:00:00,payment_issue,low,closed,chat,4.0,
1090,428,,2025-07-11 09:00:00,damaged_item,low,pending,email,5.0,3.5
1091,816,1231.0,2024-01-30 13:00:00,product_question,medium,open,email,4.0,25.1
1092,1028,1292.0,2025-04-14 18:00:00,payment_issue,medium,closed,phone,3.0,9.3
1093,174,2514.0,2026-02-10 00:00:00,product_question,low,open,email,,30.3
1094,755,573.0,2025-09-21 05:00:00,refund_request,medium,closed,email,,9.3
1095,926,2764.0,2025-06-24 19:00:00,account_problem,medium,closed,phone,5.0,5.3
1096,89,2745.0,2025-03-09 18:00:00,refund_request,low,closed,chat,3.0,26.0
1097,585,1824.0,2026-01-23 23:00:00,account_problem,low,closed,chat,5.0,
1098,146,,2024-03-21 05:00:00,account_problem,medium,open,email,,10.9
1099,285,201.0,2024-08-27 16:00:00,damaged_item,medium,closed,chat,3.0,10.8
1100,1175,,2024-12-04 22:00:00,product_question,medium,pending,email,5.0,
1101,316,1142.0,2024-02-06 14:00:00,product_question,high,closed,chat,,21.7
1102,497,1677.0,2025-01-15 23:00:00,damaged_item,medium,pending,chat,5.0,7.9
1103,139,2944.0,2024-04-18 22:00:00,account_problem,medium,closed,chat,4.0,10.7
1104,962,4073.0,2024-09-06 17:00:00,product_question,medium,closed,chat,2.0,
1105,900,1289.0,2025-07-18 14:00:00,account_problem,low,closed,chat,3.0,5.0
1106,504,1282.0,2025-02-04 00:00:00,account_problem,medium,closed,phone,4.0,5.5
1107,267,1494.0,2025-08-30 12:00:00,refund_request,medium,pending,email,5.0,4.7
1108,836,,2024-12-02 03:00:00,damaged_item,medium,closed,chat,4.0,12.0
1109,772,4170.0,2024-12-12 14:00:00,account_problem,high,closed,phone,4.0,8.3
1110,318,3301.0,2024-01-24 12:00:00,damaged_item,high,closed,chat,5.0,8.2
1111,1160,2448.0,2025-09-21 20:00:00,account_problem,medium,pending,chat,4.0,5.6
1112,290,3597.0,2024-02-21 05:00:00,refund_request,medium,closed,phone,4.0,
1113,427,516.0,2024-01-11 00:00:00,refund_request,low,pending,email,3.0,19.2
1114,1199,1790.0,2024-05-02 09:00:00,refund_request,low,open,chat,4.0,
1115,155,952.0,2025-12-18 20:00:00,product_question,medium,pending,email,4.0,3.1
1116,44,1598.0,2025-10-02 10:00:00,account_problem,low,closed,chat,5.0,
1117,573,,2025-08-08 10:00:00,refund_request,high,closed,chat,5.0,6.0
1118,350,1959.0,2025-03-27 03:00:00,product_question,medium,closed,email,,
1119,291,49.0,2025-12-24 16:00:00,payment_issue,low,pending,email,5.0,9.5
1120,541,,2026-02-19 03:00:00,refund_request,medium,closed,chat,3.0,11.7
1121,437,3095.0,2025-12-01 13:00:00,damaged_item,low,closed,email,4.0,54.5
1122,1065,477.0,2026-01-28 16:00:00,product_question,high,closed,chat,3.0,17.3
1123,235,,2025-11-01 20:00:00,account_problem,medium,open,email,4.0,11.2
1124,213,4145.0,2024-07-19 15:00:00,product_question,medium,closed,chat,,8.0
1125,656,,2025-05-09 22:00:00,product_question,high,closed,email,5.0,20.6
1126,975,1990.0,2025-02-24 05:00:00,account_problem,medium,closed,chat,3.0,20.8
1127,686,,2025-09-07 08:00:00,refund_request,medium,closed,phone,3.0,9.3
1128,1094,2951.0,2024-08-03 16:00:00,refund_request,low,pending,chat,5.0,21.0
1129,480,,2024-11-18 15:00:00,product_question,low,pending,chat,5.0,17.1
1130,243,,2025-02-25 09:00:00,payment_issue,low,pending,chat,4.0,4.6
1131,841,3554.0,2025-05-27 08:00:00,refund_request,low,closed,phone,5.0,6.3
1132,350,1558.0,2025-12-02 19:00:00,delivery_issue,low,closed,email,3.0,9.1
1133,121,,2024-07-01 19:00:00,delivery_issue,high,closed,chat,4.0,20.1
1134,1068,,2025-11-21 10:00:00,account_problem,medium,closed,chat,4.0,4.5
1135,1129,,2025-01-11 16:00:00,payment_issue,high,closed,email,,11.2
1136,193,436.0,2024-10-19 12:00:00,payment_issue,low,closed,email,4.0,9.9
1137,512,3037.0,2024-12-11 20:00:00,payment_issue,low,closed,email,5.0,10.0
1138,1044,,2024-06-15 16:00:00,account_problem,low,closed,chat,,8.9
1139,99,2218.0,2025-07-04 03:00:00,product_question,low,closed,email,5.0,
1140,879,2758.0,2024-08-21 02:00:00,account_problem,medium,closed,phone,3.0,4.4
1141,810,,2024-02-20 04:00:00,delivery_issue,low,open,email,4.0,21.1
1142,949,1476.0,2025-06-25 20:00:00,product_question,medium,closed,phone,4.0,17.5
1143,1050,3839.0,2025-12-03 14:00:00,damaged_item,medium,closed,email,5.0,
1144,1090,1629.0,2024-08-23 09:00:00,product_question,low,closed,email,4.0,7.1
1145,94,,2024-12-22 02:00:00,payment_issue,low,closed,phone,4.0,14.8
1146,524,,2025-04-30 07:00:00,product_question,low,closed,email,5.0,
1147,1137,,2024-02-01 05:00:00,delivery_issue,medium,open,phone,5.0,
1148,442,774.0,2024-04-26 22:00:00,product_question,low,closed,email,,15.7
1149,354,4188.0,2024-11-14 20:00:00,damaged_item,high,pending,email,5.0,
1150,480,2465.0,2024-01-22 08:00:00,payment_issue,low,closed,phone,3.0,18.6
1151,1091,3805.0,2025-10-03 18:00:00,delivery_issue,high,pending,chat,3.0,3.4
1152,1153,,2025-02-26 07:00:00,account_problem,medium,closed,email,5.0,11.9
1153,33,,2026-02-17 00:00:00,refund_request,low,closed,email,,
1154,1078,3439.0,2026-01-07 23:00:00,delivery_issue,low,closed,chat,5.0,6.9
1155,15,2947.0,2024-03-03 08:00:00,delivery_issue,low,closed,chat,5.0,24.7
1156,406,710.0,2025-10-06 01:00:00,delivery_issue,medium,closed,chat,5.0,7.1
1157,800,3187.0,2024-03-13 15:00:00,delivery_issue,high,closed,email,5.0,10.0
1158,795,871.0,2025-12-02 23:00:00,refund_request,medium,closed,email,4.0,33.0
1159,848,,2024-11-14 22:00:00,payment_issue,medium,closed,chat,4.0,6.7
1160,64,,2025-09-05 16:00:00,refund_request,low,open,email,3.0,26.8
1161,1049,581.0,2024-04-18 17:00:00,account_problem,low,closed,chat,4.0,3.6
1162,464,1145.0,2024-10-14 08:00:00,payment_issue,medium,pending,chat,1.0,
1163,901,3031.0,2024-05-25 09:00:00,delivery_issue,high,closed,chat,4.0,7.2
1164,456,680.0,2025-08-07 13:00:00,product_question,low,closed,email,4.0,
1165,313,3308.0,2024-01-27 22:00:00,product_question,medium,closed,phone,5.0,
1166,559,63.0,2025-08-21 21:00:00,product_question,low,closed,chat,4.0,
1167,978,,2026-01-23 22:00:00,delivery_issue,medium,pending,chat,3.0,6.6
1168,129,235.0,2025-03-25 01:00:00,refund_request,medium,closed,email,4.0,27.5
1169,498,3080.0,2025-03-24 04:00:00,damaged_item,medium,closed,chat,4.0,17.7
1170,1137,2974.0,2025-08-12 06:00:00,account_problem,medium,closed,email,4.0,
1171,105,2050.0,2024-11-08 15:00:00,damaged_item,low,closed,email,5.0,13.4
1172,750,,2025-12-11 14:00:00,delivery_issue,high,open,chat,5.0,37.1
1173,326,,2025-03-02 10:00:00,delivery_issue,low,closed,email,3.0,22.0
1174,207,2280.0,2025-11-27 13:00:00,damaged_item,low,closed,chat,,18.5
1175,195,3749.0,2024-12-09 14:00:00,account_problem,medium,closed,chat,3.0,25.8
1176,171,,2024-05-01 04:00:00,refund_request,medium,closed,email,4.0,44.1
1177,1070,857.0,2025-12-06 21:00:00,delivery_issue,high,closed,phone,2.0,10.4
1178,753,1571.0,2025-08-06 13:00:00,delivery_issue,medium,closed,email,4.0,3.8
1179,839,1522.0,2024-07-05 11:00:00,account_problem,medium,pending,phone,5.0,13.1
1180,943,2828.0,2025-03-07 02:00:00,product_question,medium,closed,email,,7.4
1181,385,1947.0,2024-12-21 19:00:00,payment_issue,low,closed,chat,5.0,6.1
1182,1097,2115.0,2024-02-18 16:00:00,payment_issue,medium,closed,email,4.0,8.1
1183,21,1567.0,2024-09-15 06:00:00,delivery_issue,medium,open,email,,3.5
1184,1107,4064.0,2025-01-17 06:00:00,account_problem,medium,closed,phone,3.0,10.4
1185,7,,2024-03-07 22:00:00,damaged_item,low,closed,chat,4.0,4.8
1186,1115,,2025-08-01 06:00:00,refund_request,low,closed,email,3.0,17.9
1187,98,61.0,2024-09-10 15:00:00,account_problem,low,closed,chat,5.0,
1188,706,,2025-07-21 09:00:00,damaged_item,medium,open,email,3.0,
1189,1162,,2025-11-08 00:00:00,delivery_issue,high,closed,chat,5.0,4.4
1190,887,2779.0,2024-12-06 23:00:00,refund_request,medium,closed,chat,3.0,47.7
1191,922,,2025-07-15 15:00:00,damaged_item,low,closed,phone,5.0,3.6
1192,96,,2025-09-17 10:00:00,delivery_issue,low,closed,email,4.0,23.4
1193,1155,3777.0,2024-01-08 08:00:00,delivery_issue,high,closed,email,4.0,12.4
1194,1179,558.0,2024-04-24 16:00:00,damaged_item,high,closed,chat,4.0,23.8
1195,861,,2024-09-30 16:00:00,delivery_issue,low,closed,email,5.0,72.5
1196,837,1091.0,2025-08-23 13:00:00,delivery_issue,low,open,chat,5.0,12.4
1197,912,3186.0,2025-11-18 15:00:00,account_problem,low,closed,chat,5.0,
1198,652,3750.0,2024-07-08 19:00:00,product_question,medium,closed,chat,5.0,10.4
1199,1169,,2025-12-24 09:00:00,payment_issue,high,closed,email,5.0,
1200,788,,2025-09-29 03:00:00,damaged_item,medium,closed,chat,2.0,11.8
1201,1106,3786.0,2025-07-11 23:00:00,payment_issue,low,open,email,4.0,10.4
1202,284,789.0,2024-09-21 10:00:00,delivery_issue,low,open,phone,5.0,
1203,968,,2024-02-06 11:00:00,damaged_item,medium,pending,email,,8.3
1204,692,3871.0,2024-12-12 01:00:00,damaged_item,medium,open,chat,5.0,15.5
1205,1095,2420.0,2024-03-23 17:00:00,damaged_item,high,closed,email,3.0,8.7
1206,1100,,2025-06-29 21:00:00,delivery_issue,high,closed,chat,2.0,
1207,52,3015.0,2024-04-13 07:00:00,refund_request,medium,pending,chat,3.0,
1208,1077,1646.0,2025-04-17 01:00:00,payment_issue,medium,closed,email,3.0,10.5
1209,612,662.0,2024-06-21 00:00:00,refund_request,medium,closed,email,,5.3
1210,434,2537.0,2025-07-19 23:00:00,refund_request,high,closed,chat,4.0,7.4
1211,637,616.0,2024-01-18 09:00:00,payment_issue,medium,closed,phone,5.0,23.5
1212,402,3584.0,2025-01-01 14:00:00,product_question,medium,closed,email,4.0,
1213,333,3364.0,2025-05-08 07:00:00,delivery_issue,medium,closed,email,,11.0
1214,496,95.0,2024-11-09 10:00:00,payment_issue,medium,closed,phone,4.0,4.3
1215,581,4097.0,2024-09-11 05:00:00,damaged_item,high,closed,chat,5.0,
1216,87,,2025-08-31 10:00:00,payment_issue,low,closed,email,4.0,6.2
1217,209,3430.0,2025-05-13 14:00:00,delivery_issue,medium,closed,email,3.0,17.7
1218,968,469.0,2025-08-02 00:00:00,damaged_item,medium,closed,chat,5.0,13.3
1219,572,4104.0,2025-02-10 14:00:00,product_question,medium,closed,email,4.0,28.4
1220,242,3050.0,2024-04-04 01:00:00,refund_request,high,closed,phone,4.0,10.8
1221,828,,2026-01-16 05:00:00,refund_request,medium,closed,chat,,36.9
1222,142,1090.0,2024-02-28 23:00:00,account_problem,medium,closed,phone,4.0,9.0
1223,710,212.0,2025-04-09 18:00:00,payment_issue,medium,closed,email,4.0,
1224,50,191.0,2024-02-26 08:00:00,damaged_item,low,closed,email,4.0,19.8
1225,783,3494.0,2025-11-27 07:00:00,refund_request,high,closed,email,3.0,14.1
1226,920,,2024-06-09 15:00:00,refund_request,low,closed,chat,5.0,12.3
1227,45,1536.0,2024-06-16 03:00:00,product_question,medium,closed,chat,5.0,29.2
1228,1150,1466.0,2024-08-05 18:00:00,product_question,medium,closed,chat,5.0,7.8
1229,60,3765.0,2024-04-30 23:00:00,payment_issue,low,closed,chat,4.0,6.8
1230,60,3215.0,2025-11-12 14:00:00,account_problem,medium,closed,chat,5.0,13.8
1231,313,1774.0,2026-01-19 08:00:00,payment_issue,medium,pending,chat,4.0,25.0
1232,466,1154.0,2025-10-25 14:00:00,refund_request,low,closed,phone,4.0,
1233,862,2996.0,2025-05-18 15:00:00,product_question,medium,closed,email,3.0,23.1
1234,795,3080.0,2025-07-12 10:00:00,damaged_item,medium,closed,email,5.0,4.5
1235,602,957.0,2025-06-01 09:00:00,delivery_issue,medium,closed,chat,5.0,6.7
1236,1128,4164.0,2026-01-15 01:00:00,product_question,low,closed,email,2.0,
1237,586,3902.0,2025-03-23 11:00:00,account_problem,high,closed,email,5.0,7.5
1238,1125,3597.0,2025-01-15 12:00:00,product_question,low,closed,email,5.0,
1239,568,1471.0,2024-05-20 14:00:00,damaged_item,low,closed,chat,3.0,43.4
1240,1146,1044.0,2025-01-06 02:00:00,refund_request,low,pending,phone,5.0,20.1
1241,426,4019.0,2024-11-30 03:00:00,refund_request,low,closed,chat,2.0,18.8
1242,493,3222.0,2024-09-22 20:00:00,product_question,high,closed,email,4.0,19.5
1243,994,3920.0,2025-03-27 09:00:00,payment_issue,low,closed,email,,16.2
1244,1197,1613.0,2025-04-01 21:00:00,delivery_issue,medium,closed,chat,5.0,11.5
1245,38,,2024-07-16 02:00:00,delivery_issue,low,closed,phone,4.0,19.5
1246,1019,1467.0,2025-05-13 18:00:00,damaged_item,low,closed,chat,5.0,
1247,840,,2025-11-14 17:00:00,payment_issue,high,pending,chat,4.0,23.2
1248,898,3130.0,2025-11-14 22:00:00,refund_request,low,pending,email,4.0,15.8
1249,358,,2024-01-10 10:00:00,product_question,medium,closed,chat,3.0,15.2
1250,964,2658.0,2025-07-01 09:00:00,product_question,high,closed,phone,3.0,21.9
1251,830,571.0,2024-08-02 08:00:00,delivery_issue,low,closed,email,4.0,26.0
1252,652,3316.0,2024-04-26 11:00:00,product_question,high,pending,email,5.0,31.0
1253,147,2401.0,2025-11-23 07:00:00,account_problem,medium,closed,email,,3.8
1254,992,4111.0,2025-09-30 01:00:00,product_question,medium,open,phone,4.0,7.2
1255,881,,2025-11-07 16:00:00,product_question,medium,closed,email,5.0,46.8
1256,520,,2025-03-23 13:00:00,product_question,low,pending,chat,2.0,6.5
1257,210,,2025-05-21 00:00:00,delivery_issue,high,pending,email,1.0,11.6
1258,1161,,2024-08-30 19:00:00,payment_issue,low,closed,chat,4.0,20.4
1259,757,2743.0,2025-12-09 05:00:00,account_problem,low,closed,chat,4.0,25.4
1260,539,1096.0,2025-01-30 11:00:00,account_problem,low,closed,email,,10.2
1261,996,2960.0,2025-07-28 14:00:00,refund_request,high,closed,email,4.0,
1262,401,,2024-11-20 03:00:00,account_problem,medium,closed,chat,3.0,57.4
1263,369,47.0,2024-06-11 14:00:00,product_question,low,closed,chat,4.0,11.7
1264,1025,662.0,2024-02-21 01:00:00,refund_request,low,closed,chat,4.0,22.4
1265,1063,,2024-02-22 01:00:00,refund_request,medium,closed,chat,,10.4
1266,521,,2025-03-29 21:00:00,delivery_issue,low,closed,chat,4.0,27.5
1267,738,,2025-04-02 21:00:00,account_problem,low,closed,chat,,27.2
1268,307,1775.0,2025-07-27 05:00:00,damaged_item,low,closed,chat,5.0,10.0
1269,261,1543.0,2025-11-09 22:00:00,refund_request,medium,closed,phone,5.0,
1270,852,1975.0,2025-02-03 18:00:00,refund_request,medium,closed,email,5.0,14.9
1271,1060,,2024-09-11 11:00:00,payment_issue,medium,closed,phone,4.0,9.8
1272,799,2225.0,2025-09-06 16:00:00,payment_issue,low,pending,email,,42.6
1273,1183,1133.0,2025-04-09 10:00:00,product_question,low,closed,email,5.0,12.7
1274,875,,2024-05-25 15:00:00,damaged_item,medium,closed,email,5.0,7.8
1275,110,3820.0,2025-10-02 04:00:00,product_question,low,closed,chat,4.0,20.0
1276,713,2267.0,2025-07-31 17:00:00,payment_issue,medium,pending,email,4.0,
1277,126,,2025-01-23 12:00:00,product_question,medium,open,phone,5.0,
1278,958,2433.0,2025-06-21 06:00:00,product_question,low,closed,chat,5.0,
1279,302,,2025-03-11 09:00:00,payment_issue,low,closed,phone,2.0,8.6
1280,1029,,2025-06-28 18:00:00,refund_request,low,closed,email,3.0,15.7
1281,549,2193.0,2026-02-16 09:00:00,payment_issue,low,closed,chat,,9.6
1282,497,,2024-03-25 04:00:00,damaged_item,low,pending,chat,,27.4
1283,88,1146.0,2025-08-16 05:00:00,payment_issue,low,closed,phone,5.0,26.1
1284,1057,363.0,2024-04-04 21:00:00,damaged_item,high,closed,phone,4.0,6.6
1285,152,1489.0,2024-12-15 20:00:00,product_question,medium,closed,chat,3.0,13.3
1286,725,4160.0,2024-03-21 06:00:00,product_question,low,closed,email,,19.4
1287,596,2660.0,2024-04-20 22:00:00,refund_request,medium,closed,chat,5.0,10.1
1288,1001,1884.0,2024-01-09 00:00:00,product_question,low,closed,chat,4.0,8.8
1289,926,,2025-05-25 15:00:00,payment_issue,low,pending,chat,5.0,15.9
1290,422,379.0,2024-06-29 05:00:00,delivery_issue,low,closed,chat,2.0,
1291,496,3898.0,2024-10-20 14:00:00,delivery_issue,low,closed,chat,5.0,32.3
1292,873,1317.0,2025-04-23 08:00:00,account_problem,high,pending,email,4.0,
1293,449,2230.0,2024-03-20 01:00:00,delivery_issue,medium,closed,email,2.0,8.5
1294,288,,2024-08-11 07:00:00,payment_issue,low,closed,chat,5.0,4.3
1295,528,2900.0,2024-09-05 14:00:00,refund_request,high,closed,email,1.0,7.3
1296,986,,2024-08-29 01:00:00,delivery_issue,medium,closed,chat,4.0,72.4
1297,159,1426.0,2025-09-27 13:00:00,damaged_item,medium,pending,email,2.0,
1298,860,2796.0,2025-07-12 04:00:00,damaged_item,medium,closed,phone,5.0,41.0
1299,164,1116.0,2024-06-01 11:00:00,refund_request,low,closed,phone,1.0,
1300,1028,4108.0,2025-09-20 16:00:00,refund_request,medium,closed,email,5.0,6.3
1301,43,1688.0,2025-05-03 17:00:00,account_problem,medium,closed,chat,4.0,20.4
1302,958,2703.0,2024-01-22 21:00:00,product_question,low,closed,phone,3.0,10.6
1303,937,,2025-05-25 19:00:00,delivery_issue,medium,closed,chat,3.0,12.2
1304,382,,2024-11-03 08:00:00,refund_request,low,closed,phone,4.0,
1305,616,,2026-01-23 15:00:00,payment_issue,medium,closed,email,5.0,10.5
1306,143,3589.0,2024-04-15 07:00:00,damaged_item,medium,closed,email,4.0,
1307,1079,3402.0,2025-05-13 06:00:00,payment_issue,medium,open,email,3.0,11.8
1308,323,2446.0,2025-01-31 09:00:00,refund_request,low,closed,chat,5.0,14.3
1309,880,,2024-08-24 18:00:00,payment_issue,medium,pending,email,5.0,
1310,1083,,2024-10-20 11:00:00,delivery_issue,high,closed,phone,5.0,25.8
1311,1173,103.0,2024-01-15 06:00:00,product_question,low,closed,chat,4.0,
1312,1032,2826.0,2025-12-30 15:00:00,account_problem,medium,pending,email,,9.9
1313,970,1536.0,2024-12-24 01:00:00,account_problem,high,pending,phone,4.0,
1314,317,582.0,2025-02-02 09:00:00,damaged_item,high,closed,email,4.0,13.3
1315,355,,2024-08-28 17:00:00,refund_request,high,pending,phone,,15.6
1316,1058,,2025-07-14 00:00:00,account_problem,low,closed,chat,3.0,4.1
1317,630,3393.0,2025-08-05 15:00:00,product_question,low,closed,email,4.0,5.9
1318,1186,2564.0,2025-12-28 19:00:00,account_problem,medium,closed,email,5.0,11.5
1319,240,,2025-07-30 12:00:00,product_question,low,closed,email,4.0,16.0
1320,452,,2026-02-02 21:00:00,payment_issue,low,pending,phone,1.0,
1321,294,3392.0,2024-07-12 18:00:00,damaged_item,low,pending,email,,31.8
1322,159,600.0,2024-05-03 16:00:00,damaged_item,high,closed,chat,3.0,5.6
1323,83,34.0,2025-07-04 04:00:00,account_problem,high,open,phone,4.0,8.9
1324,736,,2024-08-29 04:00:00,delivery_issue,medium,closed,chat,4.0,23.5
1325,1180,1926.0,2026-01-05 11:00:00,payment_issue,medium,closed,chat,4.0,7.7
1326,1084,,2025-08-07 16:00:00,delivery_issue,medium,closed,email,5.0,28.8
1327,916,581.0,2024-04-29 00:00:00,product_question,high,closed,chat,1.0,
1328,540,1486.0,2025-04-21 11:00:00,damaged_item,medium,closed,chat,4.0,
1329,250,817.0,2025-05-13 06:00:00,payment_issue,low,closed,email,4.0,2.9
1330,858,,2024-11-27 01:00:00,damaged_item,low,closed,chat,1.0,13.4
1331,748,4118.0,2025-04-18 22:00:00,damaged_item,high,pending,phone,5.0,27.9
1332,404,3809.0,2024-05-04 13:00:00,damaged_item,low,closed,chat,2.0,28.3
1333,714,,2024-02-24 04:00:00,payment_issue,low,closed,email,5.0,19.1
1334,697,,2024-01-16 12:00:00,damaged_item,low,closed,email,3.0,
1335,260,,2026-01-29 14:00:00,product_question,medium,pending,email,5.0,29.1
1336,716,,2024-06-07 08:00:00,payment_issue,low,pending,phone,4.0,
1337,527,3502.0,2025-10-12 23:00:00,refund_request,medium,closed,email,4.0,5.1
1338,782,,2025-07-03 13:00:00,product_question,medium,closed,email,5.0,7.3
1339,844,2084.0,2025-09-20 03:00:00,product_question,medium,closed,email,5.0,1.6
1340,18,2499.0,2024-01-18 00:00:00,account_problem,medium,closed,email,4.0,
1341,225,,2024-08-04 14:00:00,refund_request,medium,closed,email,5.0,7.0
1342,1002,2222.0,2026-01-19 03:00:00,account_problem,low,closed,email,2.0,11.8
